RunID,Tableau,YoungDiagram,SucceededQ,FailureReason,TimingSeconds,BetheRoots
syt-45961177-d397-4009-833d-5ea8d37b1a4c,"{{1, 2, 3, 5, 9, 10, 13, 14}, {4, 6, 7, 8, 11, 12, 15, 16}}","{8, 8}",true,None,54.97002,"{-0.613009556883153848784021966472843317918963033546255253329700553615262325132491553746901752910007`78.93426095862837 - 0.996284150352005603901794848430552707310107240921194460506822260310551115994288936299166996159826`79.14517693464596*I, -0.613009556883153848784021966472843317918963033546255253329700553615262325132491553746901752910007`78.93426095862837 + 0.996284150352005603901794848430552707310107240921194460506822260310551115994288936299166996159826`79.14517693464596*I, -0.609869376710548354508616345161646602309984769916671141460206814748590875928508840728964085756745`79.12919449854873, -0.308516119695836273700831943214630020815088292315797190465916961615695579463741230861874125296338`78.95527460975583, 0.241349109618909532392517701957005785706253217151314248944980632488948022854667702898272789309164`78.92818230298825 - 0.50000000170694348976465604993335660467716675713688469275166401723826609923013554762814269315187`79.24450660784115*I, 0.241349109618909532392517701957005785706253217151314248944980632488948022854667702898272789309164`78.92818230298825 + 0.50000000170694348976465604993335660467716675713688469275166401723826609923013554762814269315187`79.24450660784115*I, 0.830853195467436630496228408703975843775246347511175170347781809308457529973948886644048069127384`78.9560571056429 - 0.507586823046821987926330886563768247504329768488789203475098142256414740564886238314091532353299`78.74204315042248*I, 0.830853195467436630496228408703975843775246347511175170347781809308457529973948886644048069127384`78.9560571056429 + 0.507586823046821987926330886563768247504329768488789203475098142256414740564886238314091532353299`78.74204315042248*I}"
syt-e003798e-9ebc-41cf-aaae-c099dcc00671,"{{1, 2, 3, 5, 9, 10, 13, 15}, {4, 6, 7, 8, 11, 12, 14, 16}}","{8, 8}",true,None,111.687203,"{-0.581899178664264023958803515027506886227765783930266446897893676651358970555917417330855355749086`78.97101125741277 - 0.997247200025471260250231298473992247564556304919729905415850251447296468746917935831006854011254`79.20496633882784*I, -0.581899178664264023958803515027506886227765783930266446897893676651358970555917417330855355749086`78.97101125741277 + 0.997247200025471260250231298473992247564556304919729905415850251447296468746917935831006854011254`79.20496633882784*I, -0.578040521777542892526193376479430600600072912876878618908816003608382267307239386125183158300516`79.18814934511224, -0.304732576777473565839614543957639668879459075611025272327731095488527217925262155964778435436`79.09349124432995, 0.402421723128140353640589917815339863661810333719136347155875737417535444214607832970712732557466`78.74472297287821, 0.419019920146369624306955854731013745797124334143990773089497737507772405619408376942001441083366`78.57011475620548 - 0.500008324772051668485828133807592346509911153531094792441175034404846462896657293851278551070344`78.64685732153255*I, 0.419019920146369624306955854731013745797124334143990773089497737507772405619408376942001441083366`78.57011475620548 + 0.500008324772051668485828133807592346509911153531094792441175034404846462896657293851278551070344`78.64685732153255*I, 0.80610989246266490402891332321471668667900455434131889169746323996654717089091178989695669051049`79.05359374641648}"
syt-ed89f4e2-91d2-4d73-8ae9-d33448a25619,"{{1, 2, 3, 5, 9, 11, 12, 13}, {4, 6, 7, 8, 10, 14, 15, 16}}","{8, 8}",true,None,72.106154,"{-0.66936829708978819945845809445544684978206824247441276861232468286732489698464968791613559831119`78.94145018819813 - 0.993691164744229637057733274319652891035473485130633763841538260098784484507676819745533141772428`79.1130364773051*I, -0.66936829708978819945845809445544684978206824247441276861232468286732489698464968791613559831119`78.94145018819813 + 0.993691164744229637057733274319652891035473485130633763841538260098784484507676819745533141772428`79.1130364773051*I, -0.667704412897154985423372288345168287294255824952783688138842185441866376588998127615687144049694`78.87112505800076, -0.31638515432355027960409196277403853453008346347710518312415875895547673239745404499112288939291`78.86336125810867, 0.062058936655702609214515149762230419071157497461979717285781053724907928419734427915209099129709`79.02336947647782, 0.753161413850416099382049327772047358818943244310141109357398562584589633063767676989131098007102`79.06103335850915 - 0.99374777691066132034466569780113465250283189545193570722808123608786455532491821605151319119608`79.18142146659144*I, 0.753161413850416099382049327772047358818943244310141109357398562584589633063767676989131098007102`79.06103335850915 + 0.99374777691066132034466569780113465250283189545193570722808123608786455532491821605151319119608`79.18142146659144*I, 0.754444397043746855965766634723775384679431787296452472487072131237905708408481766545609934921072`79.39521746005741}"
syt-1966daac-7510-4049-8a72-bde19d55195f,"{{1, 2, 3, 5, 9, 11, 12, 14}, {4, 6, 7, 8, 10, 13, 15, 16}}","{8, 8}",true,None,58.373976,"{-0.539642051440062216126204918609376479863556233187303020772831978995137001640523299675409501822629`78.8823835176231 - 0.998729611031948241896556772211998588182639643249908271038564066913599547681965388230399604283303`79.14972565937418*I, -0.539642051440062216126204918609376479863556233187303020772831978995137001640523299675409501822629`78.8823835176231 + 0.998729611031948241896556772211998588182639643249908271038564066913599547681965388230399604283303`79.14972565937418*I, -0.534833538739675033441582612346826534757651358252075950077759932573605719087580778946510071004057`78.9829396945075, -0.298939342197085186186156315804860238978307629501319318872621875735188405783514506289034203230679`78.9098955662862, 0.087555625679287766178365943569961326907356727598089837768430610089492324222293857886719939638157`78.79607263352999, 0.397474275304314380736866107592445523888388985015277617844401696740801203749442648865355486815874`78.94373276974966, 0.714013541416641252482458357104016441333662870757316927441606729734387300090202688917143925712981`78.81030968631174 - 0.502922069665214965989270150538477454681837110746567167768486809118630139546899154795258973248713`78.65810393210008*I, 0.714013541416641252482458357104016441333662870757316927441606729734387300090202688917143925712981`78.81030968631174 + 0.502922069665214965989270150538477454681837110746567167768486809118630139546899154795258973248713`78.65810393210008*I}"
syt-d211964b-5842-40e8-8614-7fcdd6fa8157,"{{1, 2, 3, 5, 9, 11, 12, 15}, {4, 6, 7, 8, 10, 13, 14, 16}}","{8, 8}",true,None,60.467054,"{-0.551152769106276052532917318577200517836982617913631607377806139797120878244975920108958015680843`78.92358696701409 - 0.998292745090838423043256714308034788256477380120503362829346129727014619014398244036209210905958`79.18157288824224*I, -0.551152769106276052532917318577200517836982617913631607377806139797120878244975920108958015680843`78.92358696701409 + 0.998292745090838423043256714308034788256477380120503362829346129727014619014398244036209210905958`79.18157288824224*I, -0.546596480543898328734461032113841610664186867316154541362238540216284878232715287339584823936434`79.0289503406759, -0.300695497298119584989018203535706646909255466324438329003343586883384727867308908561665919043845`78.7583697980348, 0.086741054332221202184334816598755336869856956050554490408590399025176315929262913331922745351805`78.86573031627775, 0.528888094713370558411884514888172502576541025276850703677715416107205640582153029681914692169505`78.68811479594576 - 0.500132365310292433129178619769978853527905924687414686366270004790587624449071343750625416475159`78.66383596496661*I, 0.528888094713370558411884514888172502576541025276850703677715416107205640582153029681914692169505`78.68811479594576 + 0.500132365310292433129178619769978853527905924687414686366270004790587624449071343750625416475159`78.66383596496661*I, 0.805080272295607699781210026428848951224468562863600187357173175454323765496407063423414644651149`79.18143419793901}"
syt-f220257d-551d-493a-bd8a-1763d0594aca,"{{1, 2, 3, 5, 9, 11, 13, 14}, {4, 6, 7, 8, 10, 12, 15, 16}}","{8, 8}",true,None,61.128507,"{-0.517630502579788217941191718386550614347784890765787146261081535609399000188423561583103606410444`78.8583753208605 - 0.999756836393523548396628674677759871077751849985366192640024103467718726179436401698668651992794`79.14424984318046*I, -0.517630502579788217941191718386550614347784890765787146261081535609399000188423561583103606410444`78.8583753208605 + 0.999756836393523548396628674677759871077751849985366192640024103467718726179436401698668651992794`79.14424984318046*I, -0.512595352061966258049655412197204440417348092515081560212815104576262501973813325234119042067131`78.80154806971139, -0.296203425220493335008324478131079054214632726391992132183904992196493285782636922593803439359145`78.91525124988827, 0.090207270798603537403132664780480202216782606056465440553866474030775375289631692667737522716353`78.80831392591833, 0.222704285984099772580484022432006023307327768225079282011469383337516811058142107918683315113702`78.88078018984827, 0.765574112829666359478373319944449248901720113078551631176773655311630800892761785203854428208553`78.93550649170436 - 0.50462078234078808800129761852069493602270719727462567547683544838389821709572609090954627164511`78.75448438451467*I, 0.765574112829666359478373319944449248901720113078551631176773655311630800892761785203854428208553`78.93550649170436 + 0.50462078234078808800129761852069493602270719727462567547683544838389821709572609090954627164511`78.75448438451467*I}"
syt-a7a57dd4-cac9-4a80-8848-355d668388e1,"{{1, 2, 3, 5, 9, 11, 13, 15}, {4, 6, 7, 8, 10, 12, 14, 16}}","{8, 8}",true,None,122.907468,"{-0.434614761733327770866230349211987802526942984933387131303578306655821094530769017809444907377299`78.82835308356823 - 1.004110015057974418348707181937244042443473897817012685911188925855529029030823952504616338036253`79.1920299092584*I, -0.434614761733327770866230349211987802526942984933387131303578306655821094530769017809444907377299`78.82835308356823 + 1.004110015057974418348707181937244042443473897817012685911188925855529029030823952504616338036253`79.1920299092584*I, -0.431116906201724225729284074172099452846794928100025475261072402429254423456951413804109734983705`78.78957756046971, -0.287589833302092340170838712324966917536948635729501426636672205379800117753732513569362173077842`78.91585140436233, 0.101211786214787969290482041048514134453477027674986592029442978079047885322687495742674546479861`78.44638505746609, 0.237978983275149346514846463189977840468459135327518904688459714278708207454007558563201352165593`78.52810857651328, 0.425646136638656800492280709295553636171341069069294905048909314700183306763164837077411045711232`78.622375065181, 0.823099356841877991334974271386996364344352301624500762738089214062757330732362068754403745383937`79.13761881503439}"
syt-c9973792-2d2f-4e07-9d4e-b1070c96354f,"{{1, 2, 3, 6, 7, 10, 11, 12}, {4, 5, 8, 9, 13, 14, 15, 16}}","{8, 8}",true,None,50.560163,"{-0.499386792200123745739328611386702571329144276224050361489560071427301158484099109658460632702213`78.42222704187526 - 0.499969865151613386560849638375058255654564313114497813359625219218747317444821331776195317526564`78.42273381869462*I, -0.499386792200123745739328611386702571329144276224050361489560071427301158484099109658460632702213`78.42222704187526 + 0.499969865151613386560849638375058255654564313114497813359625219218747317444821331776195317526564`78.42273381869462*I, -0.10041536458585051228362727301826644193517842683258769831754250667844866482590642476183867506138`77.70576846905603 - 0.499999999999998696475405295304197746613615145184862878861905371264623678735932571748929186152784`78.40293830396625*I, -0.10041536458585051228362727301826644193517842683258769831754250667844866482590642476183867506138`77.70576846905603 + 0.499999999999998696475405295304197746613615145184862878861905371264623678735932571748929186152784`78.40293830396625*I, 0.286218569857950496488843604143379471307176695060120542431435453751974594602497438461859064832718`78.08288237768379 - 1.516967087785989272808949353783366276384992429333226924793745828737006816920587785935817649490546`78.80716072873264*I, 0.286218569857950496488843604143379471307176695060120542431435453751974594602497438461859064832718`78.08288237768379 + 1.516967087785989272808949353783366276384992429333226924793745828737006816920587785935817649490546`78.80716072873264*I, 0.313583586928023761534112280261589541957146007996517517375667124353775228707508095958440242930875`78.37196542319428 - 0.500000002560389002958077057476944159762111946842847414330554823433148787454773598520388182461556`78.5745821062684*I, 0.313583586928023761534112280261589541957146007996517517375667124353775228707508095958440242930875`78.37196542319428 + 0.500000002560389002958077057476944159762111946842847414330554823433148787454773598520388182461556`78.5745821062684*I}"
syt-8c498fbb-35a9-4a33-9d57-05757584dde6,"{{1, 2, 3, 6, 7, 10, 11, 13}, {4, 5, 8, 9, 12, 14, 15, 16}}","{8, 8}",true,None,48.140976,"{-0.346935705370436911340097209066044762988101067090763215848571421184574233541080813493611121290814`78.51032707025985 - 0.499999457165414689494852070491176602312292101849837907025197718971824104372973340686943167466351`78.66904760493291*I, -0.346935705370436911340097209066044762988101067090763215848571421184574233541080813493611121290814`78.51032707025985 + 0.499999457165414689494852070491176602312292101849837907025197718971824104372973340686943167466351`78.66904760493291*I, -0.018716242949750950284967342629093317582155968539373428586751305107360128859691912597316449810832`78.95612065692119, -0.018603551018162767832753754487762354360735252526482424259554155943941672486158661347841824854205`76.98616083785976 - 1.000056866847014366739932284601287706193850962156979178225856781416375222637720997624304804058293`78.71658968449972*I, -0.018603551018162767832753754487762354360735252526482424259554155943941672486158661347841824854205`76.98616083785976 + 1.000056866847014366739932284601287706193850962156979178225856781416375222637720997624304804058293`78.71658968449972*I, 0.235816571296826907469413962243269161773554375639048613901693138943983153268669841564255576349133`78.23862157585572 - 0.499999997160537622364574412050501452376629907271440062889408447676959234651278450652087754963496`78.56501725716187*I, 0.235816571296826907469413962243269161773554375639048613901693138943983153268669841564255576349133`78.23862157585572 + 0.499999997160537622364574412050501452376629907271440062889408447676959234651278450652087754963496`78.56501725716187*I, 0.278161613133296493691841345250169228732719856495767480999616181476425634376831179138326471799431`79.07987685120122}"
syt-541c29a0-e022-465d-b1af-e0ca1f204a59,"{{1, 2, 3, 6, 7, 10, 11, 14}, {4, 5, 8, 9, 12, 13, 15, 16}}","{8, 8}",true,None,53.498204,"{-0.352779346006323433645754894406655975519689701987557427826490899054560721542860733975538895520891`78.50747732007328 - 0.499999343115463285110983811449804092558755528096406411383365348846606717483037497527508991268102`78.65894360306123*I, -0.352779346006323433645754894406655975519689701987557427826490899054560721542860733975538895520891`78.50747732007328 + 0.499999343115463285110983811449804092558755528096406411383365348846606717483037497527508991268102`78.65894360306123*I, -0.052339995817862640992805526452357979845870305495354259173830274862310350462622743018512799531327`78.97940926909331, -0.05231924017154443781051768253231146361591793424444888876006893523524188876581038326205778586457`77.44838233541878 - 1.000077820357387822686521522485733248744315868487643923234302622211870610858705914628553446945561`78.72975470292023*I, -0.05231924017154443781051768253231146361591793424444888876006893523524188876581038326205778586457`77.44838233541878 + 1.000077820357387822686521522485733248744315868487643923234302622211870610858705914628553446945561`78.72975470292023*I, 0.182812708955005093908390387154070204265176317567917200167007789394267676502178193118683021692839`78.1656678132666 - 0.499999999945461385348280246823044211121898844496522488681047696962214772840558903865049435415942`78.60263143339392*I, 0.182812708955005093908390387154070204265176317567917200167007789394267676502178193118683021692839`78.1656678132666 + 0.499999999945461385348280246823044211121898844496522488681047696962214772840558903865049435415942`78.60263143339392*I, 0.496911750263588196088569906022152449586732942823532492012934364653380218075608591256340118916572`79.31166025378944}"
syt-658176e5-1041-4e96-bae1-14f0bcdf6555,"{{1, 2, 3, 6, 7, 10, 11, 15}, {4, 5, 8, 9, 12, 13, 14, 16}}","{8, 8}",true,None,46.515895,"{-0.330221572000462471409024316570486239569476686625604254243152788417291550419759309084116778199726`78.73286840746171 - 0.499999740691295385744236644535001648008541803550834936594140268828221899791389298336334032203983`78.91303274606113*I, -0.330221572000462471409024316570486239569476686625604254243152788417291550419759309084116778199726`78.73286840746171 + 0.499999740691295385744236644535001648008541803550834936594140268828221899791389298336334032203983`78.91303274606113*I, -0.195155691001232609854119576728832510691116392462079872881173678516149380664881350773584183683608`78.4644274482648 - 0.99988765729802200429043632884569938115016904900223034050684652467250119173962401509854473897489`79.17399743529799*I, -0.195155691001232609854119576728832510691116392462079872881173678516149380664881350773584183683608`78.4644274482648 + 0.99988765729802200429043632884569938115016904900223034050684652467250119173962401509854473897489`79.17399743529799*I, -0.195145681468010801698720835704333560183790964247184267393641182827158455157914813726610520657015`78.94178908657634, 0.152120932479364882087208569887902403316381131231408634951305556433321553055657103025640925611505`78.55607884882384 - 0.499999999997802786544647768970006688262150207868321488129283450948561737837048247491303089638268`79.07285987424774*I, 0.152120932479364882087208569887902403316381131231408634951305556433321553055657103025640925611505`78.55607884882384 + 0.499999999997802786544647768970006688262150207868321488129283450948561737837048247491303089638268`79.07285987424774*I, 0.941658342512671200050591482527166254072214859959735251739683003827397211215881927390730593200672`79.58792723770624}"
syt-9abad1be-dfed-451b-b696-8bbefdfcc226,"{{1, 2, 3, 6, 7, 10, 12, 13}, {4, 5, 8, 9, 11, 14, 15, 16}}","{8, 8}",true,None,58.306141,"{-0.333207967852487108498791608385210089835306753420663548534575918728590354026263541562317798835165`78.50062154745963 - 0.499999669945996391362389691861249445625413634967564724364721902036222127189557617034127020084796`78.67687588716647*I, -0.333207967852487108498791608385210089835306753420663548534575918728590354026263541562317798835165`78.50062154745963 + 0.499999669945996391362389691861249445625413634967564724364721902036222127189557617034127020084796`78.67687588716647*I, -0.008639195529237585357177165406188192340274810765674442357288060107699683993135065265465921556881`78.97391983343435, -0.008386073313044461190561021908541215960556968203573175670967031200659621434098548669838694591077`76.64965988997521 - 1.000054358915362351474986430587007131567544542544350676931568168582505766189737623616429499667179`78.72612484232093*I, -0.008386073313044461190561021908541215960556968203573175670967031200659621434098548669838694591077`76.64965988997521 + 1.000054358915362351474986430587007131567544542544350676931568168582505766189737623616429499667179`78.72612484232093*I, 0.127070351677494576232828914324095989528587822873516519841890022159245114718400007158120013656894`78.99346478702395, 0.282378463091403074251526755834797407201707215570315685463241968903477260097729619285718154010658`78.36564193928768 - 0.499999962324065812773602166895051931764209188011539685777011723037364147071056524850963695383523`78.61378034074723*I, 0.282378463091403074251526755834797407201707215570315685463241968903477260097729619285718154010658`78.36564193928768 + 0.499999962324065812773602166895051931764209188011539685777011723037364147071056524850963695383523`78.61378034074723*I}"
syt-c21579df-8730-486e-b6e9-37ab2daaa714,"{{1, 2, 3, 6, 7, 10, 12, 14}, {4, 5, 8, 9, 11, 13, 15, 16}}","{8, 8}",true,None,61.050692,"{-0.248290283731742418202901005661072632907067587156330097195013503178613425824260855632887997378992`78.39425377085081 - 0.499999993521783143368770992363430759919827198369792391747991285978273802215285271595416374966396`78.69826404478688*I, -0.248290283731742418202901005661072632907067587156330097195013503178613425824260855632887997378992`78.39425377085081 + 0.499999993521783143368770992363430759919827198369792391747991285978273802215285271595416374966396`78.69826404478688*I, -0.126122330273947689422828396854137973035546961189094545914512854698175305658658640116953452689524`77.96045191034672 - 1.000019994626704105051473382633281866928239776807027357748607487774994318543481479133712113480846`78.85966860751104*I, -0.126122330273947689422828396854137973035546961189094545914512854698175305658658640116953452689524`77.96045191034672 + 1.000019994626704105051473382633281866928239776807027357748607487774994318543481479133712113480846`78.85966860751104*I, -0.125685039398780184416912510865755734030172904439067793147449293861902777456342805757022108697452`79.11124453956751, 0.124710290039207770176357264743474138828061666077773067201378546745308120388881933634696842981719`78.63939037727954, 0.270365624939869810027066460112616803808243682529111614042010085669422874707515157243705220901228`78.60599477214738, 0.479434352431082819464947591040086003279096652523032398123113377200749245325784706378302944951536`78.88010232936757}"
syt-24e2b2db-fe2a-4d1c-af70-433568813b55,"{{1, 2, 3, 6, 7, 10, 12, 15}, {4, 5, 8, 9, 11, 13, 14, 16}}","{8, 8}",true,None,67.623374,"{-0.278069363643646870408155357071003346370207635703935783229158453230933746771667481558411061743389`79.2322647992999, -0.27754054287395910075677498087183930336305321295152498520081813831982790235521920337871023057178`78.31109234312488 - 0.999971839713229471851944760465694345111167682046062730776876096899529309620312224228984520882158`78.86775367965367*I, -0.27754054287395910075677498087183930336305321295152498520081813831982790235521920337871023057178`78.31109234312488 + 0.999971839713229471851944760465694345111167682046062730776876096899529309620312224228984520882158`78.86775367965367*I, -0.220111442697081910016554525448073936865529250124828225605765380095318202229806160982561346335867`78.29135511135628 - 0.499999999086145569569271768100027654011266243602420763518432682752865156091941559148193015096376`78.64768249455769*I, -0.220111442697081910016554525448073936865529250124828225605765380095318202229806160982561346335867`78.29135511135628 + 0.499999999086145569569271768100027654011266243602420763518432682752865156091941559148193015096376`78.64768249455769*I, 0.118804223913273226838585445849217464242561310197997341335327363823108625177356923251018874077074`78.82945466130552, 0.260841474113592275753702667792863868336530676960815930614251173625280435951263102729120709830239`78.93671451516931, 0.893727636758863389362526256068748494248280574697828932892746952612836894813098184300814631651371`79.44036153709848}"
syt-6b4a280b-70dd-400e-8d8e-ef9bc56d59ad,"{{1, 2, 3, 6, 7, 10, 13, 14}, {4, 5, 8, 9, 11, 12, 15, 16}}","{8, 8}",true,None,58.175522,"{-0.446583808361647577712008220362987959956900815589255898730283790351168741359398025155427208767526`78.5488794953562 - 1.000711937896915413841080500426604784226070952632629887408248380885910248739508268464648182468714`78.89928560309374*I, -0.446583808361647577712008220362987959956900815589255898730283790351168741359398025155427208767526`78.5488794953562 + 1.000711937896915413841080500426604784226070952632629887408248380885910248739508268464648182468714`78.89928560309374*I, -0.445761027809369913369434063724415942487866341600782266495042087972867961205822337109105435951543`79.01659399725597, -0.247726813747169132668492807731128536570289735628660580829959160205140529640383920915866985612072`78.22465179981029 - 0.499999997002212428940298473915357988343616452912185481794621472629829021860953476334202006010174`78.52964878473382*I, -0.247726813747169132668492807731128536570289735628660580829959160205140529640383920915866985612072`78.22465179981029 + 0.499999997002212428940298473915357988343616452912185481794621472629829021860953476334202006010174`78.52964878473382*I, 0.104450078597638968449674074308020928224042127522578650126648823564701048411269987927620909101712`79.07308080885673, 0.864966096714682182840381022802314003659102658257018287744439582760392727397058120662036457804514`79.05976541679203 - 0.508298086787286281830988546825305742314774602497890268858739648646855662978585038252476342119593`78.82888480667691*I, 0.864966096714682182840381022802314003659102658257018287744439582760392727397058120662036457804514`79.05976541679203 + 0.508298086787286281830988546825305742314774602497890268858739648646855662978585038252476342119593`78.82888480667691*I}"
syt-5959e5d8-e874-4196-bac7-d2bce2384669,"{{1, 2, 3, 6, 7, 10, 13, 15}, {4, 5, 8, 9, 11, 12, 14, 16}}","{8, 8}",true,None,190.366404,"{-0.326994176321987244714765177555067477540033010616815658542363860323517125736735901584087348150068`79.23052777564565, -0.326565729201903326234090465035121823694523893856346047649507739111649566384779169986832146198197`78.43163357516049 - 1.000417529754456636675812148587293191148420561678234765792570465850015264074409933259412730880153`78.91784426157211*I, -0.326565729201903326234090465035121823694523893856346047649507739111649566384779169986832146198197`78.43163357516049 + 1.000417529754456636675812148587293191148420561678234765792570465850015264074409933259412730880153`78.91784426157211*I, -0.2296951562241506104629809907819192392800834098664136184878380422290508460414685836649397280214`78.35996254106698 - 0.499999998517870749359897780768789405095297123759186183148690988798854816186060188184206906575698`78.69778070715877*I, -0.2296951562241506104629809907819192392800834098664136184878380422290508460414685836649397280214`78.35996254106698 + 0.499999998517870749359897780768789405095297123759186183148690988798854816186060188184206906575698`78.69778070715877*I, 0.11560990975599264069378645610516512710231588295805462458597239022505488902905521030091877436274`78.98855454235202, 0.451167998500461100858923479175862268392683255844167878197349456050981505090279424320452330524513`79.0985919219161, 0.872738038917641376556198153908122207994248479260112488033733576728881556469896774266259991702008`79.16353145311011}"
syt-42add2af-5ce4-4fca-846a-1c8b04aa8c03,"{{1, 2, 3, 6, 7, 11, 12, 13}, {4, 5, 8, 9, 10, 14, 15, 16}}","{8, 8}",true,None,45.665986,"{-0.627873390275366400878220110867281061675501430171465804898642196412318124952035127551154829151757`78.69215799638503 - 0.997765981058606607580539930024726093999682337632246181779960598683940032895240469430158298903722`78.89331461118555*I, -0.627873390275366400878220110867281061675501430171465804898642196412318124952035127551154829151757`78.69215799638503 + 0.997765981058606607580539930024726093999682337632246181779960598683940032895240469430158298903722`78.89331461118555*I, -0.626471406423948995838537583766583593037588737360642362842235732419557869943028637881639005891987`78.81581647096377, -0.322726760500304130803292776664680452489858727148250228521945164961526485615291543462331051010825`78.26702254152505 - 0.499999940688048399804577107278094164814929752123326375763613218556591195378884487114624268817532`78.45715751575149*I, -0.322726760500304130803292776664680452489858727148250228521945164961526485615291543462331051010825`78.26702254152505 + 0.499999940688048399804577107278094164814929752123326375763613218556591195378884487114624268817532`78.45715751575149*I, 0.84118744482126396358064513827773111543158690218338660421393799015865266079025485566637491889441`79.0924578425242 - 0.993756043544309224191981382838692007257157729206453397897260168137379290606847747579185736439557`79.16484484338402*I, 0.84118744482126396358064513827773111543158690218338660421393799015865266079025485566637491889441`79.0924578425242 + 0.993756043544309224191981382838692007257157729206453397897260168137379290606847747579185736439557`79.16484484338402*I, 0.84529681833276213204027308227504439050513524763330122125553447484994176949717226857586092842833`79.50176026250203}"
syt-8bec041f-83e4-4e98-a15e-8497bfbfff60,"{{1, 2, 3, 6, 7, 11, 12, 14}, {4, 5, 8, 9, 10, 13, 15, 16}}","{8, 8}",true,None,56.653445,"{-0.486425924183899766248665367778851778855872800669013164402304462641016502328566239822437732866354`78.6490062748632 - 1.000315685575878470990916375213446202400269517772093460342606797435192464311825967779192455636851`78.96212664102312*I, -0.486425924183899766248665367778851778855872800669013164402304462641016502328566239822437732866354`78.6490062748632 + 1.000315685575878470990916375213446202400269517772093460342606797435192464311825967779192455636851`78.96212664102312*I, -0.485281662904557474100553719985670895911947646716605569954031427590473716120680582479440526970091`79.22402267201808, -0.278148517421792534815613663555119239940629589787520320495297632692961321035727495794871602725458`78.43543887738444 - 0.499999986687112578799477560902078241453757235409201473316775555548342356338037812014721262416178`78.69013212073638*I, -0.278148517421792534815613663555119239940629589787520320495297632692961321035727495794871602725458`78.43543887738444 + 0.499999986687112578799477560902078241453757235409201473316775555548342356338037812014721262416178`78.69013212073638*I, 0.412461558182671196209253374353766238823708781071950525155230596960828970265888982634194989066135`79.12099992919347, 0.80098449396663544000992920414992334734062182327886100729700251064880019629168953553993210454379`78.96301178861754 - 0.505582298270325764022137903167528580086965454039811190051261613680302995447343691634006048617329`78.76317953961622*I, 0.80098449396663544000992920414992334734062182327886100729700251064880019629168953553993210454379`78.96301178861754 + 0.505582298270325764022137903167528580086965454039811190051261613680302995447343691634006048617329`78.76317953961622*I}"
syt-e915a2d6-de25-4908-b537-50901f64f63b,"{{1, 2, 3, 6, 7, 11, 12, 15}, {4, 5, 8, 9, 10, 13, 14, 16}}","{8, 8}",true,None,47.164462,"{-0.500531537486628027064155031526150410895566059573959919153440343921774728463461159369416055685095`78.73107945240093 - 1.00015356959699448703874998294372232782864355547669117189718756356238137702075898547378172079691`79.03171469500865*I, -0.500531537486628027064155031526150410895566059573959919153440343921774728463461159369416055685095`78.73107945240093 + 1.00015356959699448703874998294372232782864355547669117189718756356238137702075898547378172079691`79.03171469500865*I, -0.49931822153952343591983493340952512025209822245359905743242155142128059439495741811808930115471`79.26206715295268, -0.289988175661147853865172850589552888913142981123021312882399737867016854734434738020837975249462`78.5127443651429 - 0.499999977777595470485002464213207031467347720375098591716990984859053248884399620275739366168191`78.7493340603806*I, -0.289988175661147853865172850589552888913142981123021312882399737867016854734434738020837975249462`78.5127443651429 + 0.499999977777595470485002464213207031467347720375098591716990984859053248884399620275739366168191`78.7493340603806*I, 0.633745183589175204794004793344456289798074386184908818380566027502668662494286656053266727491085`78.88927910905123 - 0.500680796030036423583081684007683236358114298928059467183572544058584251150817407708028572914421`78.78692537134228*I, 0.633745183589175204794004793344456289798074386184908818380566027502668662494286656053266727491085`78.88927910905123 + 0.500680796030036423583081684007683236358114298928059467183572544058584251150817407708028572914421`78.78692537134228*I, 0.812867280656724788190481110952019140273367531477743884742969659993526435802175900792063908041653`79.32346534045905}"
syt-2db4bddb-ac8b-422e-859f-4532ccb12712,"{{1, 2, 3, 6, 7, 11, 13, 14}, {4, 5, 8, 9, 10, 12, 15, 16}}","{8, 8}",true,None,59.090041,"{-0.465330187348322863106839219157207735176015334048913286710216657414035571689477171289658866852335`78.5930226238411 - 1.000530967639530711185996017686670079334438470812842536010946570571204532710322972271237132283641`78.92549193154177*I, -0.465330187348322863106839219157207735176015334048913286710216657414035571689477171289658866852335`78.5930226238411 + 1.000530967639530711185996017686670079334438470812842536010946570571204532710322972271237132283641`78.92549193154177*I, -0.464354563415051536658361140509777633485056729939296782742038807810614185506211532609357068881122`79.12877341271611, -0.264528719681175635346131811230585369358908733088618517629876783860107149273357100476598453489122`78.78176432323171 - 0.499999992857473384515580462446475446688198018210980357256494344059689966013249915647388242297551`79.05826149141245*I, -0.264528719681175635346131811230585369358908733088618517629876783860107149273357100476598453489122`78.78176432323171 + 0.499999992857473384515580462446475446688198018210980357256494344059689966013249915647388242297551`79.05826149141245*I, 0.236505554242819283750482475969686372640850224524724185442773759910716900350517540655195574423237`79.21186952686818, 0.8437834116156146249069103626578387349570273198448181029897259652240913635406812677433380675704`79.02630895581875 - 0.507409224750607144217107846697626964092748571544111777194757155339308122318960002381268431217197`78.80543633118863*I, 0.8437834116156146249069103626578387349570273198448181029897259652240913635406812677433380675704`79.02630895581875 + 0.507409224750607144217107846697626964092748571544111777194757155339308122318960002381268431217197`78.80543633118863*I}"
