RunID,Tableau,YoungDiagram,SucceededQ,FailureReason,TimingSeconds,BetheRoots
syt-da4af4f0-778b-46af-96f5-c1e480d770d8,"{{1, 2, 3, 5, 8, 11, 12, 13, 14}, {4, 6, 7, 9, 10, 15, 16}}","{9, 7}",true,None,93.232875,"{-0.974564980636027584148467825576547871569284488869785232090794764785594464462520265355567934564807`78.7400642879837, -0.947583782765777368914130122636918966383196319989669596929705673354981950657091571104705246849042`78.55305476489352 - 0.993642427303763604156370049887523721349729694469323216550460979248567176605958402971668409113751`78.57366727249187*I, -0.947583782765777368914130122636918966383196319989669596929705673354981950657091571104705246849042`78.55305476489352 + 0.993642427303763604156370049887523721349729694469323216550460979248567176605958402971668409113751`78.57366727249187*I, -0.32888877804511681063347097000643444875081176597737820740398252521676641728938748330021393079256`78.60935156324359, -0.065267708900929945117197108499581856146246655094052698966299757798343817178651756084078692035352`78.79280276520514, 1.203421928356256708690033277420685452802574592587230791160244197255334300122371323474635525545401`78.96848562103773 - 0.537616348786744833622010106856440291979280528907911852497835504015673419767171402686056633052178`78.61854016727926*I, 1.203421928356256708690033277420685452802574592587230791160244197255334300122371323474635525545401`78.96848562103773 + 0.537616348786744833622010106856440291979280528907911852497835504015673419767171402686056633052178`78.61854016727926*I}"
syt-d9552b94-98d3-47d7-bbac-cf8933bb2a97,"{{1, 2, 3, 5, 8, 11, 12, 13, 15}, {4, 6, 7, 9, 10, 14, 16}}","{9, 7}",true,None,69.056013,"{-0.886650601614422535441241295339491908631137297442217139474274495259422056363917135177499969065452`78.772602940961, -0.867025912204434435884787130522188179407969388897218554643548005851655663528947224116433705195599`78.5386580835607 - 0.988956729127626737566688489142739440221008718684173961262337598526390873602660904922329133008394`78.5958032962973*I, -0.867025912204434435884787130522188179407969388897218554643548005851655663528947224116433705195599`78.5386580835607 + 0.988956729127626737566688489142739440221008718684173961262337598526390873602660904922329133008394`78.5958032962973*I, -0.31586617974421167603849495813831304039249531866194785919791023933934972986454996355920369992016`78.76753793294192, -0.051439062117202873289691976430973728068552035784147220152754915705138594299834834827473530913847`78.88317503931903, 0.549041902032392179677450922545536941329144434095001550064420197489492208360972352476626846638468`79.1839726938297, 1.10700452070532622771323077319614275206684825828306027804761546451772949922522402932041776365219`79.32755011306014}"
syt-70e972bc-e871-4a11-a679-6291386f5778,"{{1, 2, 3, 5, 8, 11, 12, 13, 16}, {4, 6, 7, 9, 10, 14, 15}}","{9, 7}",true,None,75.380544,"{-0.881721863563625383778048480663265057812125441802600560594423008954993465740345407911284889124672`78.84978643772276, -0.863509641299172799998737606439530678040878620385842287843211073857148929298225943260485453701771`78.55770782687202 - 0.988898982605877436800535320322314652782723122192733961438438817265728770565629547195225470825151`78.61659256601894*I, -0.863509641299172799998737606439530678040878620385842287843211073857148929298225943260485453701771`78.55770782687202 + 0.988898982605877436800535320322314652782723122192733961438438817265728770565629547195225470825151`78.61659256601894*I, -0.317802211729802455723449038382299736119616907435239733443385696280326917820835019716591959795837`78.73040827957838, -0.053089323962200911948464368238762754569546099492515777552211255931666260701369963866745932118166`78.84627251998411, 0.696655920108360809688542971209254069453273638208051573638221054440642251429501139007796844221109`79.01547072758342 - 0.499300418180609347142666045608718251824621716194567067368892744457205213156491649319543944341552`78.87081432532342*I, 0.696655920108360809688542971209254069453273638208051573638221054440642251429501139007796844221109`79.01547072758342 + 0.499300418180609347142666045608718251824621716194567067368892744457205213156491649319543944341552`78.87081432532342*I}"
syt-dbfe6bb8-eec6-41de-9243-4305eaed31dc,"{{1, 2, 3, 5, 8, 11, 12, 14, 15}, {4, 6, 7, 9, 10, 13, 16}}","{9, 7}",true,None,115.548497,"{-0.860416976687007322948224864919066378425734257139773088749867616054155086296830524855867674511927`78.73932360403171, -0.842803222705152428933049952867729333195430116901759322132948598066168280424893635844262168277683`78.49611980222228 - 0.987834206527463481354164376640664956880040068378840640494782599230385048779770916806701459309715`78.5650776753801*I, -0.842803222705152428933049952867729333195430116901759322132948598066168280424893635844262168277683`78.49611980222228 + 0.987834206527463481354164376640664956880040068378840640494782599230385048779770916806701459309715`78.5650776753801*I, -0.311654702185747301014229977929786902678364543802557289945023111410311661055443257756053210762088`78.82867741432943, -0.047169117712127712761513742146227050821054843238967841513155561274413708395153221820619986984135`78.9313814773222, 0.338467043089304393251186222213937547739847358635417357869876655671222195679844627919299197531151`79.30627242428451, 1.145068144016394160542424538341139830483774551575962006604066829199994820917369648201766011282364`79.48404445434102}"
syt-3c74db78-ccfb-491e-883a-89351f69e489,"{{1, 2, 3, 5, 8, 11, 12, 14, 16}, {4, 6, 7, 9, 10, 13, 15}}","{9, 7}",true,None,72.58193,"{-0.804439741356227504831111456385431399263978196862335766221328427262748571112025719451923433023405`78.74111379344764, -0.792121717428096132200244362999837663905107413819830739515383155593068057773032305581355391817924`78.40687942447202 - 0.986270162006606133633767614958393977643171358631796047099618952414675527000334477234444430193086`78.50208339851393*I, -0.792121717428096132200244362999837663905107413819830739515383155593068057773032305581355391817924`78.40687942447202 + 0.986270162006606133633767614958393977643171358631796047099618952414675527000334477234444430193086`78.50208339851393*I, -0.304957503985538505519375894917252201985204444513963833142970356566243946975932319980661118511089`78.91233158470246, -0.039701796989856317488992934717545237427276609619930984314412047001401471761709764645108690235804`78.80912656700646, 0.358268257290322787648792544749647692967582042389027079117218453899501320795751556256461426240832`79.0692590266924, 0.607292149837941900873410438848791166044955683707802483592258688117028784599980858983942599165313`79.11200493575072}"
syt-74171658-fcf5-4b89-8887-09a04e3eb985,"{{1, 2, 3, 5, 8, 11, 12, 15, 16}, {4, 6, 7, 9, 10, 13, 14}}","{9, 7}",true,None,46.360182,"{-0.784776534566980336868088922872229551091090370754516194333598557291747295694780118150855038343055`78.59976905213311, -0.775376534185588703393749087494963252845958261738419867871339607988480038410327280853283724060469`78.23686179909463 - 0.986693139285631337315113711825016183053442435302262591061906321524277393091113989281154058770431`78.34153125407035*I, -0.775376534185588703393749087494963252845958261738419867871339607988480038410327280853283724060469`78.23686179909463 + 0.986693139285631337315113711825016183053442435302262591061906321524277393091113989281154058770431`78.34153125407035*I, -0.304550546255165439748921035743271823698198155138814714158347356628183302454860212799936242694775`78.6982572259899, -0.037042366020178485876176505293996925539647058750634850912479765794905222256577546954508213947901`78.73328824461721, 0.319917937137816813134895156668801672648487577497902747573552447845897948613436219805933471553334`78.63633120712825 - 0.500000064216528170979411290045512080041976408473037584501630913195673428832440410621957571552913`78.83026267648087*I, 0.319917937137816813134895156668801672648487577497902747573552447845897948613436219805933471553334`78.63633120712825 + 0.500000064216528170979411290045512080041976408473037584501630913195673428832440410621957571552913`78.83026267648087*I}"
syt-9475d0c3-136f-4d8f-b877-bb91287d44af,"{{1, 2, 3, 5, 8, 11, 13, 14, 15}, {4, 6, 7, 9, 10, 12, 16}}","{9, 7}",true,None,105.273139,"{-0.8384623612522003809759467594390430157602646097655765830285048639260217723410117002484683060762`78.67219560248508, -0.822435444159069397029105598943347751519390270799678704793766683352111213665197517782593889675723`78.44266678587869 - 0.986931406577689967250564032394593226073965909540444193633921367679190198922671166029039240871257`78.52185193672362*I, -0.822435444159069397029105598943347751519390270799678704793766683352111213665197517782593889675723`78.44266678587869 + 0.986931406577689967250564032394593226073965909540444193633921367679190198922671166029039240871257`78.52185193672362*I, -0.308114625458600706378537676232325714948829486324690347426011200549179700751559682155230570544701`78.80328966794909, -0.043760101642619374143479863839049619019605773083814920154565475161186880459685446876365017149409`78.98373107317384, 0.193167902823035603847378681200913364170431183381935536296136346377681342169716411315195986410336`79.31804521165164, 1.16589334120913165094557359344828972080339383188369122390047855996292943871293545353005568671142`79.53341430092328}"
syt-2bb323f6-1951-4fb1-97e3-4ffe0245caef,"{{1, 2, 3, 5, 8, 11, 13, 14, 16}, {4, 6, 7, 9, 10, 12, 15}}","{9, 7}",true,None,59.636799,"{-0.779878245793980822234831903283683267840403674774091990354805934159848868198427927049837874540435`78.69758555767675, -0.769514105496211465502247091055181957508267709751462284483798836382482761892215881443665189108263`78.36676561934905 - 0.985643000053092191645090127617452758181164999797056824609907483990393778166466029189569642967773`78.4742686762572*I, -0.769514105496211465502247091055181957508267709751462284483798836382482761892215881443665189108263`78.36676561934905 + 0.985643000053092191645090127617452758181164999797056824609907483990393778166466029189569642967773`78.4742686762572*I, -0.301392308507042418161222609976122373817936741042356779488914217911994154712908930267514920854457`78.89060835071689, -0.036164437005794384618145557416668528958759653147763916073239624946002151822427945802797866872668`78.99705716724816, 0.205796835537766825880340925209743211815180598117475727182495532888904981204993796926067405521854`79.2317468299571, 0.618992469867361977451613180976453563603458552459036527702061916893905717313202769081413634962233`79.3443697497354}"
syt-2405f7f6-7648-4aa1-8297-e8ca43cb8743,"{{1, 2, 3, 5, 8, 11, 13, 15, 16}, {4, 6, 7, 9, 10, 12, 14}}","{9, 7}",true,None,322.251483,"{-0.744638276035846041142741821926225247608247358991315100974919049188122218276045429712939432019773`78.65305945497495, -0.737421792821940909133319888018040344693581843884091342506363392192741554050396317869453751029881`78.29352403967935 - 0.985221718513348436918336274698993989371239667474075797978045007791874135220518552590004860819385`78.41934204862122*I, -0.737421792821940909133319888018040344693581843884091342506363392192741554050396317869453751029881`78.29352403967935 + 0.985221718513348436918336274698993989371239667474075797978045007791874135220518552590004860819385`78.41934204862122*I, -0.296861709006215321103128973295439495549153599723533207812791385967634678817174450984360322085031`78.76148422653918, -0.03123811377963107085445220847054821030186716805362408781774057418301366151166786688193248847795`78.85949203511399, 0.213516483429636647882050357917524314558133554382484970932059071408777027041718432308539711535556`79.00453626606536, 0.377036222840071749778475811728604921511870037497920110686118722315476639663961951009600033106959`79.07223821972158}"
syt-5ffb2d73-a0cd-406d-9c84-00bf3835f471,"{{1, 2, 3, 5, 8, 9, 10, 11, 12}, {4, 6, 7, 13, 14, 15, 16}}","{9, 7}",true,None,343.498105,"{-0.744082545926595423198792609462838402519529370438413001098397128695596554423602619602772009486198`78.77635393677043 - 0.498895536673050536129778693241690203308258282177376968685048844614122011251404469568301505770657`78.60274243801194*I, -0.744082545926595423198792609462838402519529370438413001098397128695596554423602619602772009486198`78.77635393677043 + 0.498895536673050536129778693241690203308258282177376968685048844614122011251404469568301505770657`78.60274243801194*I, -0.347516908766614152198029058719163299240916849774232621112025804989043662705787606410173996754774`78.98045062322261, 1.018095311947945115274580499332014904402074746885374745677152778853731266225225787988245355870569`78.4274995806892 - 1.459209260551368439480987351128946318985214231152613885064450799158101801623445103482186029172904`78.5838287201943*I, 1.018095311947945115274580499332014904402074746885374745677152778853731266225225787988245355870569`78.4274995806892 + 1.459209260551368439480987351128946318985214231152613885064450799158101801623445103482186029172904`78.5838287201943*I, 1.022165869556574445516317298986779576010160362893279565977257252336387119551270634819613651993015`78.4962261883436 - 0.500638791072645474895622029751839858283210129057588345577004866302757890393854237344297043617198`78.18622930979538*I, 1.022165869556574445516317298986779576010160362893279565977257252336387119551270634819613651993015`78.4962261883436 + 0.500638791072645474895622029751839858283210129057588345577004866302757890393854237344297043617198`78.18622930979538*I}"
syt-04a421d0-13cb-4293-96b3-8a9e5b527182,"{{1, 2, 3, 5, 8, 9, 10, 11, 13}, {4, 6, 7, 12, 14, 15, 16}}","{9, 7}",true,None,409.299445,"{-0.627167440742817309221319320597179311659753627983364445927947189642264562127305280763509986148279`78.91062381251352 - 0.499684584948202832090656006758577717793582528510369039852872009535184782427290595906899567955109`78.81193626040627*I, -0.627167440742817309221319320597179311659753627983364445927947189642264562127305280763509986148279`78.91062381251352 + 0.499684584948202832090656006758577717793582528510369039852872009535184782427290595906899567955109`78.81193626040627*I, -0.320533785489092003091063180583660167352542772820658358184251252431735663653310657929653390930763`79.24733298148107, 0.327083435100320752851038005145735189304211441877776339604045429641529454451703707861513611740326`79.18123262380209, 0.91131449169995618961719581842825857099427282109510628159171582080800246609041354166488487868864`78.6585294818846 - 0.991253529638622449818709255465292268369590487567280382119843635798648063778260373558787540076176`78.69504595217315*I, 0.91131449169995618961719581842825857099427282109510628159171582080800246609041354166488487868864`78.6585294818846 + 0.991253529638622449818709255465292268369590487567280382119843635798648063778260373558787540076176`78.69504595217315*I, 0.932044381798469132045064747704553780231572607805335847252668560458730401275390428265389994109715`78.88814667658623}"
syt-02f4e06e-3434-4140-93e0-4e6e71d50a56,"{{1, 2, 3, 5, 8, 9, 10, 11, 14}, {4, 6, 7, 12, 13, 15, 16}}","{9, 7}",true,None,459.306247,"{-0.64022568797478262170155561880757730792252839152731896777792752885803277807631583056641493114337`78.91004664104578 - 0.499634783681851272700539275975453078330501497853357531577866590476487670968795236642544998462481`78.8023662111165*I, -0.64022568797478262170155561880757730792252839152731896777792752885803277807631583056641493114337`78.91004664104578 + 0.499634783681851272700539275975453078330501497853357531577866590476487670968795236642544998462481`78.8023662111165*I, -0.323705660735733421113593407769093917128638791171017197164864560677100348852288301922428537057109`79.17892654656367, 0.533311728653916513001035536970244127341693887401107715646087055581226998697766605365796793188985`78.86737945661804, 0.857316688639858948592848044687167121579878776103400465753751976149721362038608056291882046241258`78.60599889496002 - 0.986813629115386796887896922340860812617747842854576421673228282493668397782531830772783974235461`78.66709275611974*I, 0.857316688639858948592848044687167121579878776103400465753751976149721362038608056291882046241258`78.60599889496002 + 0.986813629115386796887896922340860812617747842854576421673228282493668397782531830772783974235461`78.66709275611974*I, 0.879106675632514780388652880347279988798614373875558985567128610512496182229937245105697513672347`78.79429186412843}"
syt-90d3007a-8ba1-4232-8678-a00defce3b62,"{{1, 2, 3, 5, 8, 9, 10, 11, 15}, {4, 6, 7, 12, 13, 14, 16}}","{9, 7}",true,None,110.755849,"{-0.652400190879767001037141219760875614730714023743527180810106840826065751642983418723215504081051`78.8935402050051 - 0.499588457270526351405568461444671373410787105321897772371148606274006874504544043777249660098349`78.77763852124222*I, -0.652400190879767001037141219760875614730714023743527180810106840826065751642983418723215504081051`78.8935402050051 + 0.499588457270526351405568461444671373410787105321897772371148606274006874504544043777249660098349`78.77763852124222*I, -0.327528553427691260209561768736222642504027436652475612875021068428922201362993048589220683651874`79.11556293386, 0.716814957812126676223091017786501627725582236073175579393128560938169897553971234185508076574203`78.67801014503215, 0.719835622305843768499618970027047321893027250444219919306503982620473951930817651598755296521937`78.57911281030161 - 1.009383317004488045474796136741294370349493225213027159837790611641245483196599087730571750562839`78.72593559811968*I, 0.719835622305843768499618970027047321893027250444219919306503982620473951930817651598755296521937`78.57911281030161 + 1.009383317004488045474796136741294370349493225213027159837790611641245483196599087730571750562839`78.72593559811968*I, 0.978669405496738311382783131324194172404731222763852056489098223901935903233353348652633022195897`78.65441965933628}"
syt-4c80558f-52c0-4eed-ae9c-a8a79803d8d2,"{{1, 2, 3, 5, 8, 9, 10, 11, 16}, {4, 6, 7, 12, 13, 14, 15}}","{9, 7}",true,None,54.016648,"{-0.631824581496928814576667073800489556326164533400827102980732003151354754582561485763172481343086`78.58635751330884 - 0.499739419316606819598388936217454527318084149425111911171281709990095555756100406599634470585843`78.48450460276622*I, -0.631824581496928814576667073800489556326164533400827102980732003151354754582561485763172481343086`78.58635751330884 + 0.499739419316606819598388936217454527318084149425111911171281709990095555756100406599634470585843`78.48450460276622*I, -0.331664764735155963220042681861283008924860215285137737309225920915883825501245764643642875563939`78.98802917871744, 0.336287005841278282566801883698061747702387118534770470879872287781156823373533376061964868263117`78.65196792397262 - 0.499999999559772568170689729523171404765155491211854604414424466222382126322124661448360189916717`78.82422784146341*I, 0.336287005841278282566801883698061747702387118534770470879872287781156823373533376061964868263117`78.65196792397262 + 0.499999999559772568170689729523171404765155491211854604414424466222382126322124661448360189916717`78.82422784146341*I, 0.337896807009840997091845043415185481823619021532063000755472675828139843959650992023029050861939`78.29152951194274 - 1.505529501244000816030224409221712078458447700281126932343025310673943452291625998561040141432258`78.94043469410424*I, 0.337896807009840997091845043415185481823619021532063000755472675828139843959650992023029050861939`78.29152951194274 + 1.505529501244000816030224409221712078458447700281126932343025310673943452291625998561040141432258`78.94043469410424*I}"
syt-3c928a92-6d38-4c62-81e4-40206621ca52,"{{1, 2, 3, 5, 8, 9, 10, 12, 13}, {4, 6, 7, 11, 14, 15, 16}}","{9, 7}",true,None,328.112423,"{-0.613346559436978650711000270617793923137945348501719734598858776598879883456211876485382812885594`78.84529445325371 - 0.499733213184750353014819364790402590839170919271998878666088241315204391777267743504915936236279`78.7563267342172*I, -0.613346559436978650711000270617793923137945348501719734598858776598879883456211876485382812885594`78.84529445325371 + 0.499733213184750353014819364790402590839170919271998878666088241315204391777267743504915936236279`78.7563267342172*I, -0.317672964638806800327635361096807065013370286531895625793733955300146102013778606590640614235965`79.1487336703118, 0.184796891290931395578195100024558081238884337560069846729822065771838697048630054147593806547239`79.01559596824818, 0.940640867744939707716267452309178001316576749827418430485832866295549959542549869555151616853629`78.68538443278314 - 0.992808421370715831001962549110578695272459680303807101859549712673462078462158599606952275028571`78.70882604165337*I, 0.940640867744939707716267452309178001316576749827418430485832866295549959542549869555151616853629`78.68538443278314 + 0.992808421370715831001962549110578695272459680303807101859549712673462078462158599606952275028571`78.70882604165337*I, 0.961896054106911273234308472985364989604799440265740887289963710134967252792472566303509199752655`79.1090058708991}"
syt-bc092fab-de75-46de-93d2-c737ad75fc74,"{{1, 2, 3, 5, 8, 9, 10, 12, 14}, {4, 6, 7, 11, 13, 15, 16}}","{9, 7}",true,None,395.174151,"{-0.520395564033377885409151215464250675143610041887663528935345346394016411223119611757977280861491`78.89061328697186 - 0.499934503816040606034535156738703178330167682125511234155445189856623949700006563524322274333789`78.87319281243562*I, -0.520395564033377885409151215464250675143610041887663528935345346394016411223119611757977280861491`78.89061328697186 + 0.499934503816040606034535156738703178330167682125511234155445189856623949700006563524322274333789`78.87319281243562*I, -0.299048746170602648399852112315325048728518435380527802363122043855545845687404745309818398278874`79.08772090981716, 0.224151093681793597280932223115500888041406676821874560048589588975249421778802035762008678203473`78.74140081989708, 0.401333274104315156912158370665206932941339064810551612573509566620197040142312792259810805667181`78.52777942171404, 0.840288365869645775020226346401927416541349141447261218805856790524066103106264570401976738065601`79.13355128626473 - 0.510726259761857540277364579187439724053132988686051043909324972474575209100645612423485624062291`78.91731112399783*I, 0.840288365869645775020226346401927416541349141447261218805856790524066103106264570401976738065601`79.13355128626473 + 0.510726259761857540277364579187439724053132988686051043909324972474575209100645612423485624062291`78.91731112399783*I}"
syt-aea56bf2-bcbb-4bcc-b874-7fa90dc71e92,"{{1, 2, 3, 5, 8, 9, 10, 12, 15}, {4, 6, 7, 11, 13, 14, 16}}","{9, 7}",true,None,56.94614,"{-0.531279344333835195441577448011027072501048498263918944620997204536806687523979303641587318076183`79.3883990922537 - 0.499921711834501263133279667434427911068831887265313367760606959330782185623554590213728325955938`79.36197815977242*I, -0.531279344333835195441577448011027072501048498263918944620997204536806687523979303641587318076183`79.3883990922537 + 0.499921711834501263133279667434427911068831887265313367760606959330782185623554590213728325955938`79.36197815977242*I, -0.300742015710188955146047708365438207092213727455262321022078391857790902715308551108250381636734`79.24547526359898, 0.223171087906567282847562525017778904638046404251695510291776126303038108537908349828955745442748`79.01320033588179, 0.637860957738194951633364396041645245810668532044785750775881810060728469334546676603822257605986`79.01065156950256 - 0.501093361525815159959077914825232618922982591826972964998883303770868851713007043924629348305879`78.90584419813828*I, 0.637860957738194951633364396041645245810668532044785750775881810060728469334546676603822257605986`79.01065156950256 + 0.501093361525815159959077914825232618922982591826972964998883303770868851713007043924629348305879`78.90584419813828*I, 0.818976322157023648858253061133773806536259347926989448420533054506909230556265455354824757134379`78.87430696499901}"
syt-0801efbb-f7e5-4c2e-8d46-cee1a61c23c2,"{{1, 2, 3, 5, 8, 9, 10, 12, 16}, {4, 6, 7, 11, 13, 14, 15}}","{9, 7}",true,None,54.303641,"{-0.496509717479321636677096065996510196844467483019182946651859962813001179249196096426653033915841`79.1544668291713 - 0.499965323402595561427269823933686614185593151526782238337297405021269750271355364487786661074335`79.15747896000953*I, -0.496509717479321636677096065996510196844467483019182946651859962813001179249196096426653033915841`79.1544668291713 + 0.499965323402595561427269823933686614185593151526782238337297405021269750271355364487786661074335`79.15747896000953*I, -0.301612318861557935038763877661209142135818897349876927075991003678395334238217289203388714097393`79.02062136595946, 0.212188544565560202601266417225853664236611010227867144604709577897154244858502902819225072867514`78.61421526274971, 0.31886682637561170448352571806730389766563030400347767402006041772926409208557940155121153999158`78.82798460227069, 0.31913936599044268527743576109810464823378206193196462587747046683898967789626358884312908453499`78.5629933928997 - 1.000381763151387176762160402512128659967465228392154783067663007976129709015145556471242367723978`79.05917878096434*I, 0.31913936599044268527743576109810464823378206193196462587747046683898967789626358884312908453499`78.5629933928997 + 1.000381763151387176762160402512128659967465228392154783067663007976129709015145556471242367723978`79.05917878096434*I}"
syt-f3d90213-84cf-493f-9d97-156888c905c2,"{{1, 2, 3, 5, 8, 9, 10, 13, 14}, {4, 6, 7, 11, 12, 15, 16}}","{9, 7}",true,None,344.449918,"{-0.570398850107318306367901342635686577733099073254357186144143391271368365620446386659682811580203`78.9612990027717 - 0.499854649248818131645465437674231942743541841559747396053587117059394500062120814987826620562929`78.90396409736432*I, -0.570398850107318306367901342635686577733099073254357186144143391271368365620446386659682811580203`78.9612990027717 + 0.499854649248818131645465437674231942743541841559747396053587117059394500062120814987826620562929`78.90396409736432*I, -0.30632976369936301706280465304844898998130411979363257537040705093630096162775557828326507483297`79.18923728599547, 0.310679132127646965918766211420320058643751426655143079595411164403604519509268341462433050623345`78.59130289663662 - 0.50000005944100653463008498425389651564219446593223117450077969450739087754558280112779318602728`78.79796086930618*I, 0.310679132127646965918766211420320058643751426655143079595411164403604519509268341462433050623345`78.59130289663662 + 0.50000005944100653463008498425389651564219446593223117450077969450739087754558280112779318602728`78.79796086930618*I, 0.943718211026952601864994760310399692945432445753842894233935752335914326925055834338882298373343`78.79280104948118 - 0.518010902614272955039543620209297764662173826629836580954651517707208502954905717379404577207787`78.53229761419661*I, 0.943718211026952601864994760310399692945432445753842894233935752335914326925055834338882298373343`78.79280104948118 + 0.518010902614272955039543620209297764662173826629836580954651517707208502954905717379404577207787`78.53229761419661*I}"
syt-71a8bc67-786b-4ac5-a53f-b9a274642b48,"{{1, 2, 3, 5, 8, 9, 10, 13, 15}, {4, 6, 7, 11, 12, 14, 16}}","{9, 7}",true,None,64.80427,"{-0.544023458235482165033908565562151287745708543657616364752654583435046802207492105776084515272809`78.98852110094674 - 0.499903625731318981774689540473945705767436154005628267052365068597871489311488502245113604826348`78.95178976075283*I, -0.544023458235482165033908565562151287745708543657616364752654583435046802207492105776084515272809`78.98852110094674 + 0.499903625731318981774689540473945705767436154005628267052365068597871489311488502245113604826348`78.95178976075283*I, -0.302525595109874757818696577573503339177441973184730092935660694514866253502134537047161715692036`79.31067411636045, 0.404001653776112022453704843641440942858462767730297637903142354289969827684313871879242696139121`78.82301910354525, 0.563484689212375677741115157966853711834640793395059344834665328761431786456790480247525257351823`78.95913630718977 - 0.500314611099927997475566853316753421699045529481582409002353057531523386149871251089401970180289`78.907497373257*I, 0.563484689212375677741115157966853711834640793395059344834665328761431786456790480247525257351823`78.95913630718977 + 0.500314611099927997475566853316753421699045529481582409002353057531523386149871251089401970180289`78.907497373257*I, 0.827300792313682522195883267212413172673814290940483994868496849572126457319223916225037535394888`78.79519036272191}"
syt-0925640a-4556-43f0-a8f4-e370247e520f,"{{1, 2, 3, 5, 8, 9, 10, 13, 16}, {4, 6, 7, 11, 12, 14, 15}}","{9, 7}",true,None,59.99651,"{-0.509285028158493067006138949777222468517612531122081723478977359726886753174917232354168138055826`78.77596573245415 - 0.499956291121502218168858733053147315501104667673363466336451150639894723646598275512957069887459`78.7679368610044*I, -0.509285028158493067006138949777222468517612531122081723478977359726886753174917232354168138055826`78.77596573245415 + 0.499956291121502218168858733053147315501104667673363466336451150639894723646598275512957069887459`78.7679368610044*I, -0.303749290872243595734840111550764772226673532660001231649278438274116058571029231399535252398961`79.06341089810923, 0.283026399583389776260387270330194844465844907601479348737094747912623907208842579375653648743511`78.5538364488045 - 0.999589162955988879471719278381410516576462411064030227739635477379019109819652730857821249835194`79.10183104119602*I, 0.283026399583389776260387270330194844465844907601479348737094747912623907208842579375653648743511`78.5538364488045 + 0.999589162955988879471719278381410516576462411064030227739635477379019109819652730857821249835194`79.10183104119602*I, 0.283034029772379871596642700348029148545750118086758924318999382633462916340256707679894999497747`78.68087840520067, 0.367894988179283888571741031610984715834627652703314244314044279269178834162921829676669231525841`78.72633788423151}"
syt-44f97f04-072d-4b30-92e0-256dfafcc630,"{{1, 2, 3, 5, 8, 9, 10, 14, 15}, {4, 6, 7, 11, 12, 13, 16}}","{9, 7}",true,None,54.155432,"{-0.534783320084120483568278551975583341982838344117183536521027194593563253952699922027020262566877`78.6654106453289 - 0.499933771004689533070357643529641110317432617393577684138250729809582016807742005059401155255433`78.6361452669436*I, -0.534783320084120483568278551975583341982838344117183536521027194593563253952699922027020262566877`78.6654106453289 + 0.499933771004689533070357643529641110317432617393577684138250729809582016807742005059401155255433`78.6361452669436*I, -0.310086206540159068625006402962211493264972644640124968813325871540221586806420085269204379950894`78.85478507515191, 0.133242287398699510344761877835057763157609828230598352986180051107946193733155736113612218453245`79.2108711914952, 0.1332429191306657059828672956634493999568872132718574424091132076696689770268521382955370364677`78.24138021761958 - 1.000014330447200754166736442864960805219686067203997666099498015332280823867852793218189841361063`79.11674230241626*I, 0.1332429191306657059828672956634493999568872132718574424091132076696689770268521382955370364677`78.24138021761958 + 1.000014330447200754166736442864960805219686067203997666099498015332280823867852793218189841361063`79.11674230241626*I, 1.128909023386958560607703007555905080009618319066975679050973794280063946924959916618558613696002`79.76771171302073}"
syt-b3ee39e8-738e-4a79-833b-3bd3e12d5ed6,"{{1, 2, 3, 5, 8, 9, 10, 14, 16}, {4, 6, 7, 11, 12, 13, 15}}","{9, 7}",true,None,53.310107,"{-0.520840805985990214765919995874423222536591256161351174275525881156596528778861685711842967141946`79.34167381770902 - 0.499947083114776661847494241544848219657679912395290868584936369094091077934232530334455196217324`79.32389285430132*I, -0.520840805985990214765919995874423222536591256161351174275525881156596528778861685711842967141946`79.34167381770902 + 0.499947083114776661847494241544848219657679912395290868584936369094091077934232530334455196217324`79.32389285430132*I, -0.306375444406136728201643219566056977960220885444515059107163205527550398241949506545743853172964`79.22402175397157, 0.226634369810175951927948614314341618822478543778925943501729099584611011370786061552312765138844`79.03917897440628, 0.22668511154854937126707573114810417767666023558503687194405065772506067981618077732988913454984`79.0362691353507 - 0.999970605449718681674532554194422079181454316149782172849186040974998297418320306774355202048675`79.6808333722362*I, 0.22668511154854937126707573114810417767666023558503687194405065772506067981618077732988913454984`79.0362691353507 + 0.999970605449718681674532554194422079181454316149782172849186040974998297418320306774355202048675`79.6808333722362*I, 0.604780791888925960624513574637364524339376805608745064018384552806011084796525261757338753218331`79.45034341091491}"
