RunID,Tableau,YoungDiagram,SucceededQ,FailureReason,TimingSeconds,BetheRoots
syt-e6a185ae-c04f-411c-9488-20ef652023b0,"{{1, 2, 3, 4, 5, 10, 12, 13, 14, 15}, {6, 7, 8, 9, 11, 16}}","{10, 6}",true,None,216.122554,"{-0.754345037520095650701736427467618283125012777661332173218229200763313848813674714535792493237292`78.41402928845952 - 0.499992296145149138570469330681055570646420675828527830746763568924553410726206012588431768794106`78.23542256359306*I, -0.754345037520095650701736427467618283125012777661332173218229200763313848813674714535792493237292`78.41402928845952 + 0.499992296145149138570469330681055570646420675828527830746763568924553410726206012588431768794106`78.23542256359306*I, -0.753328020813454016208073698916519032705438600795180688725567349249112757206690555613780311526367`78.43877352882252 - 1.491526546054971026906010359423838895874464530157978899806568876187963339103177838175106555642242`78.73542039435878*I, -0.753328020813454016208073698916519032705438600795180688725567349249112757206690555613780311526367`78.43877352882252 + 1.491526546054971026906010359423838895874464530157978899806568876187963339103177838175106555642242`78.73542039435878*I, 0.15027819618742992706568325721692988839814851933295706675185221185561388293536284664238605381536`79.17660962307704, 1.476648613841088587685130291242972752343641078400381157135740888169239329105367693656759555711957`79.6134985767717}"
syt-07c22fe6-47ec-4ed0-b0cb-f670290801f8,"{{1, 2, 3, 4, 5, 10, 12, 13, 14, 16}, {6, 7, 8, 9, 11, 15}}","{10, 6}",true,None,152.095739,"{-0.693749301121589322200148720855449209609085936795487177398195385510348179095469091806231534103001`78.383579977306 - 1.491807146697761390275339917371794524840944900770088523367726104259897720449181186527967718065536`78.71609010204595*I, -0.693749301121589322200148720855449209609085936795487177398195385510348179095469091806231534103001`78.383579977306 + 1.491807146697761390275339917371794524840944900770088523367726104259897720449181186527967718065536`78.71609010204595*I, -0.692331054032928223491448543755105231445545223583551193223459218987855877109561324271774705265952`78.53905797581614 - 0.499996392424168544712843102906962028696443019266582771013824201655128379767717798293089745017908`78.39771103461189*I, -0.692331054032928223491448543755105231445545223583551193223459218987855877109561324271774705265952`78.53905797581614 + 0.499996392424168544712843102906962028696443019266582771013824201655128379767717798293089745017908`78.39771103461189*I, 0.161551310852048015330995674225027385272745438197368166595073740463297136698237346807842718481921`79.13223287383617, 0.777974237468583482327515294856116230847213293693521074648235468533110975711823485348169760255984`79.48244092286139}"
syt-18906d3d-6e56-4aec-900b-0af2014cef21,"{{1, 2, 3, 4, 5, 10, 12, 13, 15, 16}, {6, 7, 8, 9, 11, 14}}","{10, 6}",true,None,136.25413,"{-0.660875083416196572272602654960032621404672261645074821077634404289987720492289214739012258432114`78.26991411158805 - 1.491961442718364688657392766446226653089378411998810679444825074902028813904993615974791895437611`78.62355233301528*I, -0.660875083416196572272602654960032621404672261645074821077634404289987720492289214739012258432114`78.26991411158805 + 1.491961442718364688657392766446226653089378411998810679444825074902028813904993615974791895437611`78.62355233301528*I, -0.658276264637145846367483097432884362998701922755747623479448932831716095026564291185899409722357`78.47610054186615 - 0.499997613369747173119702180676289755781847023056115686160132323739291132748545611668868597528211`78.35666027710937*I, -0.658276264637145846367483097432884362998701922755747623479448932831716095026564291185899409722357`78.47610054186615 + 0.499997613369747173119702180676289755781847023056115686160132323739291132748545611668868597528211`78.35666027710937*I, 0.169178860879601342676841642344703924161276915994045224405019164904068195625592561961140981106613`79.03606511481553, 0.48867551682905401101424534179615608114640223894041216470914750933933943541211444988868235520233`79.2629895395108}"
syt-b298ea93-94aa-4594-a7db-ad16dad3d85b,"{{1, 2, 3, 4, 5, 10, 12, 14, 15, 16}, {6, 7, 8, 9, 11, 13}}","{10, 6}",true,None,68.009601,"{-0.637695310616044718250972111241228134040459848714008499202061878638249303076168525362702103451313`78.20752405872459 - 1.492010541341707392901223790397706373611444612947557245202994804583388226962583688190632708151193`78.57668272689398*I, -0.637695310616044718250972111241228134040459848714008499202061878638249303076168525362702103451313`78.20752405872459 + 1.492010541341707392901223790397706373611444612947557245202994804583388226962583688190632708151193`78.57668272689398*I, -0.634338110216590607572706792511210665030859518986926662697774541843979559989746822119196566729677`78.4331261419248 - 0.499998209596939849531993614480057373127180063719377913299480936405520237564460572232225916228809`78.32977378709937*I, -0.634338110216590607572706792511210665030859518986926662697774541843979559989746822119196566729677`78.4331261419248 + 0.499998209596939849531993614480057373127180063719377913299480936405520237564460572232225916228809`78.32977378709937*I, 0.174671159753136083880501829681303596810481353715813012397646099344186834858484788495231911239742`78.83429774116694, 0.311210476028128792676938244256738478680485018404807311402026741620270891273345906468565429122239`78.9679327729901}"
syt-077c41b4-64fd-4a6c-8871-c652763641e2,"{{1, 2, 3, 4, 5, 10, 13, 14, 15, 16}, {6, 7, 8, 9, 11, 12}}","{10, 6}",true,None,634.644381,"{-1.284186461948779663828838836699404029892088350557243990803099666771766047475589206664393854373971`77.68379617103547, -1.280711004784635346894271699321562912719708746441888562497378762852303733461663582560060307943308`77.04958463972049 - 0.997710459461028497312763894119049040929824642868459834003370440135699432444567377799656893663482`76.94113802356462*I, -1.280711004784635346894271699321562912719708746441888562497378762852303733461663582560060307943308`77.04958463972049 + 0.997710459461028497312763894119049040929824642868459834003370440135699432444567377799656893663482`76.94113802356462*I, -1.241873420400653731016556042590247331854963078915752262900962863704182403195299632235392472575756`77.4741366285212 - 1.886823585237397722005622613759704785914681904918455222527066782321614988592506823047204606110485`77.65579059274268*I, -1.241873420400653731016556042590247331854963078915752262900962863704182403195299632235392472575756`77.4741366285212 + 1.886823585237397722005622613759704785914681904918455222527066782321614988592506823047204606110485`77.65579059274268*I, 0.132965807180883734350945132756636460379017450491275641599782919884738320789513743082841160383391`79.19812279582065}"
syt-797a9a1a-c4f0-4a21-bc71-2ffe66f8944e,"{{1, 2, 3, 4, 5, 11, 12, 13, 14, 15}, {6, 7, 8, 9, 10, 16}}","{10, 6}",true,None,72.070025,"{-1.433919635198406147829808304860543246107515263152364036713933804668775902917346839510115457266422`78.11252921580892, -1.428343527531928266474481583553952590299624378616394318970522984240594242583422528792172770200992`77.63796595008509 - 0.998244280162475769534250622531921725962453651805520808295699212017066381528572419431534483968066`77.48237010935163*I, -1.428343527531928266474481583553952590299624378616394318970522984240594242583422528792172770200992`77.63796595008509 + 0.998244280162475769534250622531921725962453651805520808295699212017066381528572419431534483968066`77.48237010935163*I, -1.370955280503676312944263913790180583126473491612368757292510982842861499951863075984592889366562`77.82694005029703 - 1.898485335209059880172727736374443420145310505721329293680633570802374557629842625707450705896378`77.96832400841967*I, -1.370955280503676312944263913790180583126473491612368757292510982842861499951863075984592889366562`77.82694005029703 + 1.898485335209059880172727736374443420145310505721329293680633570802374557629842625707450705896378`77.96832400841967*I, 1.73912342987043284271802593004094547533733551532864018924000173883568738798791804906364677640153`79.60641040358615}"
syt-7d5b4249-3462-4d9f-8993-553304c83ee3,"{{1, 2, 3, 4, 5, 11, 12, 13, 14, 16}, {6, 7, 8, 9, 10, 15}}","{10, 6}",true,None,82.698179,"{-1.371820131630114415727191516591387289998796185605704819567761491714270143614481428523993352691635`78.11486528959071, -1.367364924726286092817153673495856944379375329533042073696355821984142349763226039010349591879929`77.56920992082546 - 0.99795060347661555952342065095395982784526629297889510195149783176466523743775128415580566236299`77.43243453064926*I, -1.367364924726286092817153673495856944379375329533042073696355821984142349763226039010349591879929`77.56920992082546 + 0.99795060347661555952342065095395982784526629297889510195149783176466523743775128415580566236299`77.43243453064926*I, -1.320100733722231268922720366974619656137259200467520908921748150228115594690480897261441144328497`77.69077815922013 - 1.893245877843735194886828058725960136854471165151444971557692533376998555191881983289285293684326`77.84737810668919*I, -1.320100733722231268922720366974619656137259200467520908921748150228115594690480897261441144328497`77.69077815922013 + 1.893245877843735194886828058725960136854471165151444971557692533376998555191881983289285293684326`77.84737810668919*I, 0.922800565134950676022653513971903526997031065919330784803969436138786032521895301067574825108485`79.54165585855309}"
syt-24cfeb29-2463-48f0-8bec-c2c5f6aa2057,"{{1, 2, 3, 4, 5, 11, 12, 13, 15, 16}, {6, 7, 8, 9, 10, 14}}","{10, 6}",true,None,154.371589,"{-1.33881284763571776369875170792544520890180499041301195771016184631707220151674382731755734034838`78.02563303672022, -1.3348078760232070119499178338059591543232082420713051030888506119815389776111873820298428926596`77.4699560585448 - 0.997846556226786980583536748590406093716092509611840942046500034047960447895550326106637878157259`77.34360106082632*I, -1.3348078760232070119499178338059591543232082420713051030888506119815389776111873820298428926596`77.4699560585448 + 0.997846556226786980583536748590406093716092509611840942046500034047960447895550326106637878157259`77.34360106082632*I, -1.29167642420339733552578363191733738877019231442563525167462284063282364929663949955513284677381`77.598613218617 - 1.890661742081862376554831636469219717553630198745009681504990547542972896257885064237145046502529`77.7640733220048*I, -1.29167642420339733552578363191733738877019231442563525167462284063282364929663949955513284677381`77.598613218617 + 1.890661742081862376554831636469219717553630198745009681504990547542972896257885064237145046502529`77.7640733220048*I, 0.589097745509345065739386594259547641096906884656892667237108751545797455332397590487508819215201`79.47812966253407}"
syt-4418d496-75ea-4c55-87a2-c29b423de7a4,"{{1, 2, 3, 4, 5, 11, 12, 14, 15, 16}, {6, 7, 8, 9, 10, 13}}","{10, 6}",true,None,273.159882,"{-1.316520403633059260875659250735004831451675993022216227611117861893709380090214096168218659367988`77.95837536314154, -1.312764389835798467983062065471456891894087543064010401871540752799264302395626881931320568434014`77.40559103533002 - 0.997787924619687570340743129390090453888903415419996933522126813966262938990075341569227972499616`77.28644249157364*I, -1.312764389835798467983062065471456891894087543064010401871540752799264302395626881931320568434014`77.40559103533002 + 0.997787924619687570340743129390090453888903415419996933522126813966262938990075341569227972499616`77.28644249157364*I, -1.271813747965063002391782996917399080743591603641052768338767613023469941869078361260338040935686`77.54548591685176 - 1.889008920643511877794876385529633704671806453151578654874712206809775470530925724012609655325815`77.7172964104082*I, -1.271813747965063002391782996917399080743591603641052768338767613023469941869078361260338040935686`77.54548591685176 + 1.889008920643511877794876385529633704671806453151578654874712206809775470530925724012609655325815`77.7172964104082*I, 0.390707451010671621553156842105356461404158309869842568031734593539177868619624582551535878107388`79.42742305370514}"
syt-dc9eacbf-a192-40d4-91f0-45b7aa7fc15f,"{{1, 2, 3, 4, 5, 11, 13, 14, 15, 16}, {6, 7, 8, 9, 10, 12}}","{10, 6}",true,None,616.282745,"{-1.299172069925599964377043423168435256003558375422322273557159466941006256364342943484703488031687`77.88942815058739, -1.295578713325027592309078918230934739570530907994659241582688835133784374364291305989896560881182`77.04958338133623 - 0.997745870947236752724762567258565626641098181557000415119462920462433408780976088938317664233823`76.93613951668763*I, -1.295578713325027592309078918230934739570530907994659241582688835133784374364291305989896560881182`77.04958338133623 + 0.997745870947236752724762567258565626641098181557000415119462920462433408780976088938317664233823`76.93613951668763*I, -1.255929599882774568403538665912194142499620622348331701093745169856294423696799370240975082114587`77.50488852036463 - 1.887796538530034199098607006189907874619890101535235573561134964811632061187049494841413946951991`77.68187840973755*I, -1.255929599882774568403538665912194142499620622348331701093745169856294423696799370240975082114587`77.50488852036463 + 1.887796538530034199098607006189907874619890101535235573561134964811632061187049494841413946951991`77.68187840973755*I, 0.248482526363184505926356778382056296625489854077054158910027476921163852486523285571821539822159`79.30344431021129}"
syt-38f3fada-18f6-4727-861a-9e312ab5f623,"{{1, 2, 3, 4, 5, 6, 10, 11, 12, 13}, {7, 8, 9, 14, 15, 16}}","{10, 6}",true,None,239.554543,"{-0.203347918114657413580042166871370936675753926150570036394102637861899582522081190670197309713988`78.04739366598675 - 1.000000208646362695404747092691561184210857827632055828451744985270796131380824164931780339015333`78.73915402616421*I, -0.203347918114657413580042166871370936675753926150570036394102637861899582522081190670197309713988`78.04739366598675 + 1.000000208646362695404747092691561184210857827632055828451744985270796131380824164931780339015333`78.73915402616421*I, -0.20334668591048426023295768907224158113585626249088138976962771078369257501372755093710945144638`79.19865212409724, 1.272326865574206676885866142346360725817655775284773708500122935277206684767574519266920767509184`78.14907615038118 - 1.021208310362273050219045614246751474964611881151749894297839159508811477278162650724684578209539`78.05359179317992*I, 1.272326865574206676885866142346360725817655775284773708500122935277206684767574519266920767509184`78.14907615038118 + 1.021208310362273050219045614246751474964611881151749894297839159508811477278162650724684578209539`78.05359179317992*I, 1.322153888993598877123413514094762446310609693128724045557587115953078370522740893743662535855988`78.53771578472801}"
syt-fed7af3c-870a-447f-adb8-e78fc6800fcd,"{{1, 2, 3, 4, 5, 6, 10, 11, 12, 14}, {7, 8, 9, 13, 15, 16}}","{10, 6}",true,None,345.663647,"{-0.0513816983490124474890020486279964933812102956691249259404297235743388245469206630412576562181`79.14788062962313, -0.051380232938738441856427436076905689702657115230907165712497531408186220631950071231000253922366`77.30104366121431 - 0.999998799460947491962172585675805742777519088571622189754600035405118839553367062691051888396877`78.59024707096316*I, -0.051380232938738441856427436076905689702657115230907165712497531408186220631950071231000253922366`77.30104366121431 + 0.999998799460947491962172585675805742777519088571622189754600035405118839553367062691051888396877`78.59024707096316*I, 0.460970431821795918763384648901943608100441038819988267038852071536989178838503745029514743882169`78.59645641657005, 1.128406447615172771778565571867725515941369380374225495163286357426861043486158530236871710090331`78.02571254608542 - 0.536679458495333820264720680620333240508207509339478931594558694610557845172334013209956442029822`77.70296195997877*I, 1.128406447615172771778565571867725515941369380374225495163286357426861043486158530236871710090331`78.02571254608542 + 0.536679458495333820264720680620333240508207509339478931594558694610557845172334013209956442029822`77.70296195997877*I}"
syt-9c9218c3-12be-497c-94fb-9d0ca27de445,"{{1, 2, 3, 4, 5, 6, 10, 11, 12, 15}, {7, 8, 9, 13, 14, 16}}","{10, 6}",true,None,379.692303,"{-0.073791960531847528732733317216546123365749075779597057324396713281362212280025405035684921916879`79.15580532523015, -0.073790562406683753785671828314911433175466452531297820993260987968629400645240105060328359101279`77.45465771991381 - 0.999999799414884562039095082172599623776622672083751473892644699219335604546785040503825428152145`78.58665681239772*I, -0.073790562406683753785671828314911433175466452531297820993260987968629400645240105060328359101279`77.45465771991381 + 0.999999799414884562039095082172599623776622672083751473892644699219335604546785040503825428152145`78.58665681239772*I, 0.830575732888521638923039416333355108475688742704874851559583653509585654903842363182475798498392`78.14081893320441, 0.981877465754505160288534270956427058475568640553033923875667517854517679333331625986932920810523`77.81887350437691 - 0.5212599821758361302363756047763752356828348680284961907131898268778651356968919065683272924451`77.54387059620305*I, 0.981877465754505160288534270956427058475568640553033923875667517854517679333331625986932920810523`77.81887350437691 + 0.5212599821758361302363756047763752356828348680284961907131898268778651356968919065683272924451`77.54387059620305*I}"
syt-0c00a243-e358-4b96-a909-801a4232ac1e,"{{1, 2, 3, 4, 5, 6, 10, 11, 12, 16}, {7, 8, 9, 13, 14, 15}}","{10, 6}",true,None,45.502731,"{-0.068344510811120050152400125199742642897459046619375108432458085401379128494840026271825995167819`79.13794789120128, -0.068343521058654659804436839678966634472574481668753182070651902234650114216098564066540207710076`77.34315954308059 - 0.999999556257716301428862877704650358238130436470857157106433605411700587745050156681541980020073`78.50846200047202*I, -0.068343521058654659804436839678966634472574481668753182070651902234650114216098564066540207710076`77.34315954308059 + 0.999999556257716301428862877704650358238130436470857157106433605411700587745050156681541980020073`78.50846200047202*I, 0.701376865634030202458421630426659981966411876604336361650964930694019784320201191734207670507693`78.06190308125869 - 1.000086985436992794070381191915057500463542065578933845941145446984210551349619825671506613980219`78.21598941999227*I, 0.701376865634030202458421630426659981966411876604336361650964930694019784320201191734207670507693`78.06190308125869 + 1.000086985436992794070381191915057500463542065578933845941145446984210551349619825671506613980219`78.21598941999227*I, 0.702552122291490536058951825649409435925912796787271249271832028482639788286634770936491069572585`78.7362275697714}"
