RunID,Tableau,YoungDiagram,SucceededQ,FailureReason,TimingSeconds,BetheRoots
syt-4274a3cb-e62e-45cd-aa14-cf125379a8f0,"{{1, 2, 3, 4, 5, 6, 10, 11, 12, 14, 15}, {7, 8, 9, 13, 16}}","{11, 5}",true,None,58.203129,"{-0.251319276585873462796242376176177195105822192316187145952039099206227738828096214085976767224531`78.51299303900815 - 0.999997043228684368911758024795228437760144011172257845458062732728663753418463090659760329092712`79.11276595395321*I, -0.251319276585873462796242376176177195105822192316187145952039099206227738828096214085976767224531`78.51299303900815 + 0.999997043228684368911758024795228437760144011172257845458062732728663753418463090659760329092712`79.11276595395321*I, -0.251317813294629492703060947648632878064193053043229954262211838289635765861989432446245014195998`79.39983101715906, 0.415979415955209954626380215081908461435172524242983633076484640357120713863310173742518156544181`79.31203155666925, 1.45227275898571491849419154083342866083312707163574561308980539634497052965487168687568039210088`79.4614675682561}"
syt-35de678f-dd1c-452a-bdfc-5e58ea47a433,"{{1, 2, 3, 4, 5, 6, 10, 11, 12, 14, 16}, {7, 8, 9, 13, 15}}","{11, 5}",true,None,58.299235,"{-0.194420359831159199707968644419158654582113292385478502682151318759049000831933226276661136842689`78.38656870537547 - 1.00000028272825395864873196397802835436064648872195604489121561149186795670906196756688579492886`79.09782708558006*I, -0.194420359831159199707968644419158654582113292385478502682151318759049000831933226276661136842689`78.38656870537547 + 1.00000028272825395864873196397802835436064648872195604489121561149186795670906196756688579492886`79.09782708558006*I, -0.194417438499672235092479317151022187531377714711481004999052778147555321642784400627384446071039`79.24459109439837, 0.441964706141700783680858907737837256711676861126648548795109218511338840059847691525793001498286`78.9307633783842, 0.738786994859396678995940588250113302749048898316726961568246197154314483246803161654913718258131`78.97659505341704}"
syt-024d2b5e-786d-4781-9748-c3b322f80d2f,"{{1, 2, 3, 4, 5, 6, 10, 11, 12, 15, 16}, {7, 8, 9, 13, 14}}","{11, 5}",true,None,44.691056,"{-0.220749190743996568290870765957383211110819248600569567280572779944887269809812802227585228512036`78.83946024342224 - 0.999999032357150834719374436101716443638172165415391959642437571668414223099729883601425615203729`79.4955607030304*I, -0.220749190743996568290870765957383211110819248600569567280572779944887269809812802227585228512036`78.83946024342224 + 0.999999032357150834719374436101716443638172165415391959642437571668414223099729883601425615203729`79.4955607030304*I, -0.220747011142103532669278319650654227834729573605768899054254537148817521331628753785015306729576`79.31100076101633, 0.597710349805355886943027473418071877266648390872204016807700048519296030475627179120092881876824`78.77801925063548 - 0.500063167936692094662195419861580040301000393394901144145279408741034107619770271878747197606028`78.70055334244344*I, 0.597710349805355886943027473418071877266648390872204016807700048519296030475627179120092881876824`78.77801925063548 + 0.500063167936692094662195419861580040301000393394901144145279408741034107619770271878747197606028`78.70055334244344*I}"
syt-5a217f6d-63e8-4d87-8e94-19b27fefead4,"{{1, 2, 3, 4, 5, 6, 10, 11, 13, 14, 15}, {7, 8, 9, 12, 16}}","{11, 5}",true,None,89.379558,"{-0.231009265886593202032383351855225402433970907310420094675043277257197327263813757746760975431499`78.4990393063923 - 0.999997698990764254329061018467622780349487811843021687773254160023573159240678161655191744898704`79.13540890708508*I, -0.231009265886593202032383351855225402433970907310420094675043277257197327263813757746760975431499`78.4990393063923 + 0.999997698990764254329061018467622780349487811843021687773254160023573159240678161655191744898704`79.13540890708508*I, -0.231006615894023543229863879147515707454384241888550935367345883296898364910314482586382329067774`79.31831873267953, 0.259827111200606219140337708239932292204975804801865169790863724320531023134013963971258786362141`79.41070222426202, 1.476842327868317170167780894783857620137949616941900954926568713490761996303928034108645493568632`79.5551645501061}"
syt-4740401d-6c4b-423c-b77c-8ee381b33f13,"{{1, 2, 3, 4, 5, 6, 10, 11, 13, 14, 16}, {7, 8, 9, 12, 15}}","{11, 5}",true,None,53.027136,"{-0.17130749186429600665196121868463644290445198631820481078265763269583693229061787255191398538257`78.34891357395192 - 1.000001878656232883022396559652366046107974985196947832004947060904618129275299961742918789547621`79.11513803327279*I, -0.17130749186429600665196121868463644290445198631820481078265763269583693229061787255191398538257`78.34891357395192 + 1.000001878656232883022396559652366046107974985196947832004947060904618129275299961742918789547621`79.11513803327279*I, -0.171304731681456312999123919579827287556388243586401577721949244190266881734565406896295747749809`79.43801405921485, 0.275050636096313599675028394917359109893554750727693183459150107146802244703228024920251153116404`79.18280243279737, 0.753980392903548495115619881364260237093868813151368015828114402435138501612573127079872565398546`79.22678409498114}"
syt-a9e2995a-9bef-48d2-87a2-7b0088eb2be4,"{{1, 2, 3, 4, 5, 6, 10, 11, 13, 15, 16}, {7, 8, 9, 12, 14}}","{11, 5}",true,None,49.337526,"{-0.13516950830011207455925060221461792568057870839045484709729079740775761302850455728293867834559`78.69968520317079 - 1.000003843427084579247226977959573646617950817573998128330871588330428238932662269451244835360148`79.56880813836324*I, -0.13516950830011207455925060221461792568057870839045484709729079740775761302850455728293867834559`78.69968520317079 + 1.000003843427084579247226977959573646617950817573998128330871588330428238932662269451244835360148`79.56880813836324*I, -0.135168951301528259148428041827880682212235880320796510771337759890683756367901229849745420736192`79.42252628375823, 0.284559173642077196156255336636402292528986144205389492309425752155032755645847657634517587577134`78.85898301182168, 0.466326515979026983345259067420015910045986437564285462656493602551166226779062686781105189850239`78.85880676210601}"
syt-36368c34-e7fb-4b00-ada8-48971f1716e4,"{{1, 2, 3, 4, 5, 6, 10, 11, 14, 15, 16}, {7, 8, 9, 12, 13}}","{11, 5}",true,None,49.727016,"{-0.13509516040187496513469875071088724762055921639362548513410760090541225464451618550973704138245`78.13193207171967 - 1.000002083195487381705035409782625558343198883467823579291758639463762982737187561664909097571615`79.00129318514023*I, -0.13509516040187496513469875071088724762055921639362548513410760090541225464451618550973704138245`78.13193207171967 + 1.000002083195487381705035409782625558343198883467823579291758639463762982737187561664909097571615`79.00129318514023*I, -0.135094967492638092951217178994991291669001732782700166875926160931295345331850983668292421892638`79.25360585725014, 0.294247802519523429242852129493403563377292710653627912322070681371059927310441677343883252328769`78.54547810674647 - 0.499999993744682043359995745917814540502877645883054536467033713104126260300718459372617336327021`78.77573487748872*I, 0.294247802519523429242852129493403563377292710653627912322070681371059927310441677343883252328769`78.54547810674647 + 0.499999993744682043359995745917814540502877645883054536467033713104126260300718459372617336327021`78.77573487748872*I}"
syt-9d15179b-0dbb-4090-8fee-ac85cb5d5f43,"{{1, 2, 3, 4, 5, 6, 10, 12, 13, 14, 15}, {7, 8, 9, 11, 16}}","{11, 5}",true,None,112.505956,"{-0.213004853923828402448710060977569808070902254660680282578422421420169646872196661559608603380344`78.45260554250514 - 0.999998604125450600393713425564453041398130565404979062760913735696130955760640886125867879731755`79.1242154360927*I, -0.213004853923828402448710060977569808070902254660680282578422421420169646872196661559608603380344`78.45260554250514 + 0.999998604125450600393713425564453041398130565404979062760913735696130955760640886125867879731755`79.1242154360927*I, -0.2130010736681769496147193162046863387678889186042958065413074629236647093025617553679533564055`79.24064140195554, 0.137291381567038431787480142011428692029569574568576614720961106798551530208792880711680165370842`79.19758781209389, 1.492412670102938535637970641039951007553852796228173506977191198965452472838162197775490397795345`79.60413172272695}"
syt-73313748-7754-4a74-9604-4ff8854129e6,"{{1, 2, 3, 4, 5, 6, 10, 12, 13, 14, 16}, {7, 8, 9, 11, 15}}","{11, 5}",true,None,62.132028,"{-0.151426981467310015317955057115000773265661320629547156814215314073792477055910726706445775966635`78.76198080511945 - 1.000003630554761966407853481755887111805197912698029775599832901362915055022507073899847338800612`79.58177911660087*I, -0.151426981467310015317955057115000773265661320629547156814215314073792477055910726706445775966635`78.76198080511945 + 1.000003630554761966407853481755887111805197912698029775599832901362915055022507073899847338800612`79.58177911660087*I, -0.151424846803798159788026159731781137486299932551098433476256717246170067467660853733784772558572`79.45528842556382, 0.147831065266840435717664085032782712376978975622961688332053209668969947255970116821830819966438`79.17149767804193, 0.763890337720282819707319576269804533613261701214574808772634135724785074323512190324845504525406`79.2086110053753}"
syt-e7b2c407-a86e-4074-96db-33819cd4d237,"{{1, 2, 3, 4, 5, 6, 10, 12, 13, 15, 16}, {7, 8, 9, 11, 14}}","{11, 5}",true,None,71.509259,"{-0.113795656375199020940711741545313398980568596339328780965663824686677759801376665296714837102848`79.47855804121228, -0.113793810546579966906262884230146972412533102630510429137851707485888754900500090652034561405428`78.19613372318337 - 1.000004995744231329274332500860291713966040435517624611555365382961203313100701603560853826355228`79.14001725217159*I, -0.113793810546579966906262884230146972412533102630510429137851707485888754900500090652034561405428`78.19613372318337 + 1.000004995744231329274332500860291713966040435517624611555365382961203313100701603560853826355228`79.14001725217159*I, 0.154671703129856820565927504953186941437855668887675633705365652987033391972209897630681690770993`79.05915612017206, 0.472818166401116374222455490360441709359356281150174005536001586671421877630166948970102269142711`79.15694826890119}"
