RunID,Tableau,YoungDiagram,SucceededQ,FailureReason,TimingSeconds,BetheRoots
syt-33c12aac-45c7-49de-b26e-2cbfd66a107b,"{{1, 3, 4, 5}, {2, 6}, {7}}","{4, 2, 1}",true,None,7.79078,"{{-0.753497966000037146814834954270174736967974574897847974461772650087159150889870023632360728640953`79.25051924011244, 0.3333170412251536767874998058443020480701847647979873495009923187673979643104572697064490928046`78.83078497545503, 0.913856396425056972996118771571882320352734420695563749960780331319761186579412753925911635836353`79.10220849080822}, {0.73211971449979384995998543672612868249416351318359375`80.}}"
syt-c9728c97-b900-42f6-84fd-d239aeeac99d,"{{1, 3, 4, 5}, {2, 7}, {6}}","{4, 2, 1}",true,None,10.412224,"{{-0.934543604497653682263043937416142345898378947031293287332314313791958935081842538210898845278918`79.33567845525627, 0.703254551333861839602310960361606222357863713627951331166157156895979467540921269105449422639459`78.72115234466058 - 0.518623386108876506779353130515143647580118506050239451090052539322356273693142875499290939442382`78.58889188950943*I, 0.703254551333861839602310960361606222357863713627951331166157156895979467540921269105449422639459`78.72115234466058 + 0.518623386108876506779353130515143647580118506050239451090052539322356273693142875499290939442382`78.58889188950943*I}, {-0.38278845944832384784461964954971335828304290771484375`80.}}"
syt-eca74844-376b-4d43-85ae-204a5b54e1fa,"{{1, 3, 4, 6}, {2, 5}, {7}}","{4, 2, 1}",true,None,7.912373,"{{-0.720600422527338909436960553085017278007943860204665587423751146749869619314089843236897260841458`79.21648337474748, 0.058255949121455045890918001233184807464759856855427888212239788603255654118207893759357234866242`78.34837223219235, 0.919201668908441619330110246400699182100095471855097074211511358146613965195881949477540025975215`79.0876541866891}, {0.64023583371408443465355730950250290334224700927734375`80.}}"
syt-887c16d3-a379-487b-a55c-e8d37cf136c2,"{{1, 3, 4, 6}, {2, 7}, {5}}","{4, 2, 1}",true,None,11.540437,"{{-0.924286112035954549173045754507079885355242865380192053503026844305708198240868829666302529368604`79.31157318297795, 0.189259070238572734326291618172655912943897866790789146164151272222023103293305286905290368200733`78.65713306095013, 0.68099258720185539934770252733062400494356011699760603233887557208368509494756354276101216116787`78.97254000575842}, {-0.57372446168457058579548402121872641146183013916015625`80.}}"
syt-cd2b12da-4b25-4bcd-9e24-98c6b7bee38e,"{{1, 3, 4, 7}, {2, 5}, {6}}","{4, 2, 1}",true,None,12.255607,"{{-0.692148197369633117690315534019473592739881031532227988686377699584844060974155754932587983587988`79.00741804572829, 0.061742271577201344768864826367456125585229388385293829447263014213462193777175527340285184914681`78.06751215951404, 0.340558350505601383958339958151388440711885453571738846739114685371381867196980227592302798673307`78.53717822620398}, {0.325848608128256389537824588842340745031833648681640625`80.}}"
syt-cb60a3cd-02bf-4e3f-9744-cfa66db2ec60,"{{1, 3, 4, 7}, {2, 6}, {5}}","{4, 2, 1}",true,None,11.561149,"{{-0.889289214726673676031022980211609495197791565711150898808239279128189271407640142390501264567327`79.34872408743567, 0.162422183842244599174909638826161150517592186358993418154119639564094635703820071195250632283664`78.92122330318128 - 0.499997541358968079990446838853427253377303599769674977300310098779950745362344603260943377811182`79.40954582647771*I, 0.162422183842244599174909638826161150517592186358993418154119639564094635703820071195250632283664`78.92122330318128 + 0.499997541358968079990446838853427253377303599769674977300310098779950745362344603260943377811182`79.40954582647771*I}, {-0.53871991740850011520791440489119850099086761474609375`80.}}"
syt-d30ce5c7-b2af-40bc-ae8e-18e70cf6f1fb,"{{1, 3, 5, 6}, {2, 4}, {7}}","{4, 2, 1}",true,None,10.133406,"{{-0.68099258720185539934770252733062400494356011699760603233887557208368509494756354276101216116787`78.82202500792643, -0.189259070238572734326291618172655912943897866790789146164151272222023103293305286905290368200733`78.65713306095013, 0.924286112035954549173045754507079885355242865380192053503026844305708198240868829666302529368604`79.16105818514596}, {0.57372446168457058579548402121872641146183013916015625`80.}}"
syt-47a8f89d-d84d-4adf-a566-9828769ee785,"{{1, 3, 5, 6}, {2, 7}, {4}}","{4, 2, 1}",true,None,11.139352,"{{-0.919201668908441619330110246400699182100095471855097074211511358146613965195881949477540025975215`79.23816918452108, -0.058255949121455045890918001233184807464759856855427888212239788603255654118207893759357234866242`78.49888723002434, 0.720600422527338909436960553085017278007943860204665587423751146749869619314089843236897260841458`79.21648337474748}, {-0.64023583371408443465355730950250290334224700927734375`80.}}"
syt-7dc916c5-dc4d-4c52-a092-fd9bd2c5e144,"{{1, 3, 5, 7}, {2, 4}, {6}}","{4, 2, 1}",true,None,11.924037,"{{-0.658110210510814628095526545696411813406960184887161531483182214017799426236745142997711866979476`78.95938231614771, -0.184847017614061780885925044660244495522511755185945844420457713354576534493720673047122639400515`78.47486510297607, 0.343535494624040710043581868198444792713074654611681594653639927372375960730465816044834506379992`78.9482472695058}, {0.2422137070837031835868202733763610012829303741455078125`80.}}"
syt-9c7d8285-6646-4be2-b940-522978b9dda6,"{{1, 3, 5, 7}, {2, 6}, {4}}","{4, 2, 1}",true,None,11.018877,"{{-0.896101168893401311966808828542022268557508612680075426653989282382854310049383945227085405270605`79.27435296853074, -0.033639608810729897346181720136870920270654294280922748920395328095004514208189496782112572112356`77.87579850650987, 0.245134283318624961411316788908546383374862430886779425574384610477858824257573442009197977382961`78.7677256564074}, {-0.67690233584104486652677223901264369487762451171875`80.}}"
