"var","Initialvar","expression"
"b10","15.7856685034531695215168740858752225401974712180513767602695`35.10699472485743","-0.8250510607041764*b20 + 0.8250510607041764*b12*b20 - 0.8250510607041764*b14*b20 + 0.8250510607041764*b16*b20 - 0.8250510607041764*b10*b22 - 0.8250510607041764*b30 + 0.8250510607041764*b12*b30 - 0.8250510607041764*b14*b30 + 0.8250510607041764*b16*b30 + 0.8250510607041764*b15*b22*b30 - 0.8250510607041764*b17*b22*b30"
"b12","-103.5308813247632903874036280195777444508158509178158577181375`35.32021709538838","-0.0491838397582758 - 0.14755151927482743*b10 + 0.0491838397582758*b12 - 0.0491838397582758*b14 + 0.0491838397582758*b16 - 0.24591919879137902*b15*b20 + 0.3442868783079307*b17*b20 + 0.0491838397582758*b15*b22 - 0.0491838397582758*b17*b22 - 0.0983676795165516*b15*b30 + 0.1967353590331032*b17*b30 - 0.29510303854965486*b22*b30 - 0.0983676795165516*b14*b22*b30 + 0.1967353590331032*b16*b22*b30"
"b14","-564.7313506987446305059634080591033341336113122089819806922274`37.797678681344934","0.17730887885922736*b15 - 0.3546177577184547*b17 - 2.4823243040291834*b20 - 0.5319266365776821*b14*b20 + 1.3298165914442053*b16*b20 + 0.6205810760072958*b22 + 0.26596331828884107*b14*b22 - 0.4432721971480684*b16*b22 - 0.6205810760072958*b30 - 0.26596331828884107*b12*b30 + 0.26596331828884107*b14*b30 - 0.6205810760072958*b17*b22*b30"
"b15","-582.629236111781930997496181111179108149954212824400822320826`38.91789000224154","-0.19818814560568898 - 0.033031357600948164*b12 + 0.13212543040379265*b14 - 0.033031357600948164*b16 - 0.3303135760094816*b15*b20 + 1.1560975160331857*b17*b20 + 0.1651567880047408*b15*b22 - 0.4624390064132743*b17*b22 + 0.1651567880047408*b15*b30 - 0.23121950320663714*b17*b30 + 0.2642508608075853*b14*b22*b30 - 0.3303135760094816*b16*b22*b30"
"b16","-285.6513547670697311698093643822461055310115479486949552903684`39.88709970888581","0.23563016409628376*b15 - 0.3298822297347973*b17 + 1.6494111486739864*b20 - 0.35344524614442563*b16*b20 - 0.6597644594695946*b22 + 0.07068904922888514*b14*b22 + 0.11781508204814188*b16*b22 - 0.3298822297347973*b30 + 0.14137809845777027*b14*b30 + 0.35344524614442563*b15*b22*b30 - 0.8247055743369932*b17*b22*b30"
"b17","-144.053011834879940289737072766312711130655911019478956793356`40.","-1.3676663428038376 + 0.09769045305741698*b14 + 0.48845226528708485*b16 - 0.6838331714019188*b17*b20 + 0.19538090611483397*b15*b22 + 0.48845226528708485*b15*b30 - 0.6838331714019188*b17*b30 - 2.735332685607675*b22*b30 + 0.7815236244593359*b16*b22*b30"
"b20","0.2489008778464246504380729312526118342411298392698273710529`39.2568911049801","-1.9218304557276602*b15 - 3.3632032975234054*b17 + 6.726406595046811*b20 + 3.3632032975234054*b22 - 2.402288069659575*b16*b22 + 16.816016487617027*b30 - 6.4861777880808535*b16*b30 - 8.408008243808514*b17*b22*b30"
"b22","0.2889747776716423244186734301999045050700481070170954051404`38.79898633734418","0.9317317985847959*b16 + 0.9317317985847959*b17*b22 + 2.608849036037429*b17*b30 + 2.9815417554713473*b22*b30"
"b30","-0.81326977156643203098503992737821545784548576299773400779`40.","(-24*b17)/(3510.370367540824 - 35*h) - (12*b30)/(702.0740735081648 - 7*h) - (3*b22)/(501.4814810772606 - 5*h) - h/(100.29629621545212 - h)"
