"var","Initialvar","expression"
"b10","-33.4808332811492351417115076751105303990781004115031060176127`37.52044790347982","0.04043832227754483*b11 - 0.010109580569386208*b13 - 0.16175328911017933*b11*b20 + 0.04043832227754483*b13*b20 + 0.010109580569386208*b21 + 0.16175328911017933*b10*b21"
"b11","67.7579289049902427251860373022613102981577772583446099584889`37.0497685188212","-0.39246138496992455 + 6.279382159518793*b10 + 3.1396910797593964*b20 - 1.5698455398796982*b13*b21"
"b13","1.0049998746938042254526337443106619565757375997603585439833`37.698959147246754","-1.6060030038982671*b11 + 0.8030015019491336*b13 + 4.818009011694802*b13*b20 + 0.8030015019491336*b21"
"b20","33.4183332811492357358681416539895529122989623675010669362253`40.","-0.691224047358974 - 2.764896189435896*b20 - 1.382448094717948*b13*b21"
"b21","-67.0016666248979347418175445814368873188585791999201195146611`40.","-(b13/(201.28804825701798 - 2*h)) - (3*b21)/(201.28804825701798 - 2*h) - h/(100.64402412850899 - h)"
