"var","Initialvar","expression"
"b10","6.1709627695403702315027439468264760561`27.444433798957107","3.306690104214713*b12*b20 - 3.306690104214713*b14*b20 + 3.306690104214713*b16*b20 - 3.306690104214713*b10*b22 + 3.306690104214713*b12*b30 - 3.306690104214713*b14*b30 + 3.306690104214713*b16*b30 - 3.306690104214713*b22*b30 + 3.306690104214713*b15*b22*b30"
"b12","-1.4342125535758627121896014461397303777`26.208634059226128","6.592779470314515*b10 - 2.1975931567715046*b12 + 2.1975931567715046*b14 - 2.1975931567715046*b16 - 15.383152097400535*b20 + 10.987965783857526*b15*b20 + 2.1975931567715046*b22 - 2.1975931567715046*b15*b22 - 8.790372627086018*b30 + 4.395186313543009*b15*b30 + 4.395186313543009*b14*b22*b30 - 8.790372627086018*b16*b22*b30"
"b14","-1.1688270866115537848131528388997164155808481924144295560589`31.559101139993977","15.90052045520217 - 7.950260227601085*b15 + 23.850780682803254*b14*b20 - 59.62695170700813*b16*b20 - 11.925390341401627*b14*b22 + 19.875650569002712*b16*b22 + 11.925390341401627*b12*b30 - 11.925390341401627*b14*b30 + 27.825910796603797*b22*b30"
"b15","1.3583627041240272153224641665613218668606071678187864842586`34.6611904196908","0.15715320023347742*b12 - 0.6286128009339097*b14 + 0.15715320023347742*b16 - 5.5003620081717095*b20 + 1.5715320023347743*b15*b20 + 2.2001448032686843*b22 - 0.7857660011673872*b15*b22 + 1.1000724016343422*b30 - 0.7857660011673872*b15*b30 - 1.2572256018678194*b14*b22*b30 + 1.5715320023347743*b16*b22*b30"
"b16","0.4862484472219436447129683840550437816893377496511078657789`37.42355145411579","-18.851618682613136 + 13.465441916152239*b15 - 20.19816287422836*b16*b20 + 4.039632574845672*b14*b22 + 6.732720958076119*b16*b22 + 8.079265149691343*b14*b30 - 47.12904670653283*b22*b30 + 20.19816287422836*b15*b22*b30"
"b20","13.2938959836639348403407761211884234804725859879816423576335`39.11898940987529","-0.25765108557555316*b14 - 1.2882554278777658*b16 + 1.8035575990288721*b20 - 0.5153021711511063*b15*b22 + 1.8035575990288721*b30 - 1.2882554278777658*b15*b30 - 2.0612086846044253*b16*b22*b30"
"b22","-0.3635652584466253074246671414218761759028130684117862880812`37.02467636937519","-0.972295427029003 - 0.5555973868737158*b15 - 0.6944967335921449*b16*b22 - 1.8751411806987912*b16*b30 - 2.430738567572507*b22*b30"
"b30","-57.1866725674197565490315361580832741449237588147283291348921`40.","(-5*b16)/(804.2676719788318 - 8*h) - (5*b22)/(804.2676719788318 - 8*h) - (7*b30)/(402.1338359894159 - 4*h) - h/(100.53345899735397 - h)"
