18,"{{{-0.8611117189265744250695003964566205138756966462813834474646`37.4027281502815, -0.8609148477233474994440440453329035006839525260817114663105`36.84817744465326 - 0.9997966945029935142404483977259049729430812818843776929233`36.91312894330143*I, -0.8609148477233474994440440453329035006839525260817114663105`36.84817744465326 + 0.9997966945029935142404483977259049729430812818843776929233`36.91312894330143*I, 0.1373529742668073431407818028149727552587397968350734906074`35.478700278795216 - 1.0000000006480975183889785543798696951023878027689917904585`36.34086221092493*I, 0.1373529742668073431407818028149727552587397968350734906074`35.478700278795216 + 1.0000000006480975183889785543798696951023878027689917904585`36.34086221092493*I, 0.1373529757102172702042483591097723192376928781512180879939`36.272111931442005, 0.1746692534676820843895612355446678293553767411662411771879`35.78267316965291 - 2.011886377193585449725071338975697323452702358268216033977`36.844060155532596*I, 0.1746692534676820843895612355446678293553767411662411771879`35.78267316965291 + 2.011886377193585449725071338975697323452702358268216033977`36.844060155532596*I, 0.6596430823411147991310699871557802872652085359983706731409`36.369594151495086 - 0.5000000149217475157658879832453615293961638651507360067464`36.24925515642835*I, 0.6596430823411147991310699871557802872652085359983706731409`36.369594151495086 + 0.5000000149217475157658879832453615293961638651507360067464`36.24925515642835*I, 0.6603169466590534876796438262350422185014403441766226939989`36.18757646521816 - 1.4993624663047439918155521059165536593422375284162875284247`36.543730656788746*I, 0.6603169466590534876796438262350422185014403441766226939989`36.18757646521816 + 1.4993624663047439918155521059165536593422375284162875284247`36.543730656788746*I}, {-0.8927861867064426616792314030385915713514187012030115479971`39.27532300237708, 0.8261819019509104760369097065394879811360394034300834709212`38.35314932479403 - 1.2628320386377787112249612406586697820545381114748472431178`38.537419239164386*I, 0.8261819019509104760369097065394879811360394034300834709212`38.35314932479403 + 1.2628320386377787112249612406586697820545381114748472431178`38.537419239164386*I, 0.8771745324171476180007671352901564449367312517647196061548`38.82323996334423}, {-0.38990522254531911894304130328237079083919525146484375`40.}}}","{{-0.8407398977250042 + 1.*I, -0.8407398977250042 + 0.*I, -0.8407398977250042 - 1.*I, 0.7342373087409433 + 1.5*I, 0.7342373087409433 + 0.5*I, 0.7342373087409433 - 0.5*I, 0.7342373087409433 - 1.5*I, 0.004852403028018703 + 2.*I, 0.004852403028018703 + 1.*I, 0.004852403028018703 + 0.*I, 0.004852403028018703 - 1.*I, 0.004852403028018703 - 2.*I}, {-0.8859695893511149 + 0.*I, 0.900445108879164 + 1.*I, 0.900445108879164 + 0.*I, 0.900445108879164 - 1.*I}, {-0.43936591479354514 + 0.*I}}"
19,"{{{-1.0937240303958699979989859174416125436498612813679850158077`36.883790152962646, -1.0929186845853852433621738572655337662525724167981385434392`36.35522708228105 - 1.0040054633629947401733317012391055901656221987456267479081`36.3183753075966*I, -1.0929186845853852433621738572655337662525724167981385434392`36.35522708228105 + 1.0040054633629947401733317012391055901656221987456267479081`36.3183753075966*I, -0.7179395631106533756316805441395946072697487891315884729097`36.661877827432136 - 1.9660771090879260276710370222537408001059247401259145439343`37.09939048776531*I, -0.7179395631106533756316805441395946072697487891315884729097`36.661877827432136 + 1.9660771090879260276710370222537408001059247401259145439343`37.09939048776531*I, -0.6861088761702089764622967841414406628636196509667616122435`37.006705256907075, -0.6861071312377348373073748023027496007144898989303095659253`36.31232015437388 - 1.000005127101739392498913872201032517046919800328577859493`36.47593044773459*I, -0.6861071312377348373073748023027496007144898989303095659253`36.31232015437388 + 1.000005127101739392498913872201032517046919800328577859493`36.47593044773459*I, 1.3119712840706784176419614122859403371188840259240152104577`37.491284360044006 - 0.5003870582556045695727694143242997725980841947469089563534`37.072666099378495*I, 1.3119712840706784176419614122859403371188840259240152104577`37.491284360044006 + 0.5003870582556045695727694143242997725980841947469089563534`37.072666099378495*I, 1.3124107930316665257427577176326845549082897216622777876942`37.405088003152294 - 1.4756853649320439911236963276660518493511139569124146385032`37.45601198006053*I, 1.3124107930316665257427577176326845549082897216622777876942`37.405088003152294 + 1.4756853649320439911236963276660518493511139569124146385032`37.45601198006053*I}, {-1.2828283421648604265437331455520533669461908039118059663239`38.51833795957726, -1.2485286668805832266635196907023793334130092312676930605224`38.32501127379871 - 1.1905260999279185730894492534200882239794158842205796039707`38.304351676257184*I, -1.2485286668805832266635196907023793334130092312676930605224`38.32501127379871 + 1.1905260999279185730894492534200882239794158842205796039707`38.304351676257184*I, 0.7298866554681550231999663170799114949700623548260983373685`39.33997297675033}, {0.1886974737517730094094048354236292652785778045654296875`40.}}}","{{-1.1281553079006132 + 1.*I, -1.1281553079006132 + 0.*I, -1.1281553079006132 - 1.*I, 1.2611607422158595 + 1.5*I, 1.2611607422158595 + 0.5*I, 1.2611607422158595 - 0.5*I, 1.2611607422158595 - 1.5*I, -0.5904115841265222 + 2.*I, -0.5904115841265222 + 1.*I, -0.5904115841265222 + 0.*I, -0.5904115841265222 - 1.*I, -0.5904115841265222 - 2.*I}, {0.7151904770008619 + 0.*I, -1.2997606405833175 + 1.*I, -1.2997606405833175 + 0.*I, -1.2997606405833175 - 1.*I}, {0.21145269760481708 + 0.*I}}"
20,"{{{-0.8543846458555954952704729613559772160400609469365198581807`37.28807582862453, -0.8543539698197049864226944461164600812528487879044359102036`36.917248343387335 - 1.0001097643876666153621030427932165907133485198303757170006`36.98565816908518*I, -0.8543539698197049864226944461164600812528487879044359102036`36.917248343387335 + 1.0001097643876666153621030427932165907133485198303757170006`36.98565816908518*I, -0.6207708188184274931145762119784113460174204088867541905229`36.77767068649038 - 1.0000010403762800151103910874135029159119024094188577669442`36.98473984489572*I, -0.6207708188184274931145762119784113460174204088867541905229`36.77767068649038 + 1.0000010403762800151103910874135029159119024094188577669442`36.98473984489572*I, -0.6207690140084277392114182399294969343671203732181159067059`37.19118859807678, -0.6198487378403505237471654618034033851549318230758203670868`37.58206342099868 - 1.9414205467701315236657134838666167949829319555758767051763`38.07789732139563*I, -0.6198487378403505237471654618034033851549318230758203670868`37.58206342099868 + 1.9414205467701315236657134838666167949829319555758767051763`38.07789732139563*I, 1.3645539830696755864309761926437058049005392811946280057263`38.27195399870437 - 1.4787520967201499155956598660882322076035076528027653032312`38.3068586506725*I, 1.3645539830696755864309761926437058049005392811946280057263`38.27195399870437 + 1.4787520967201499155956598660882322076035076528027653032312`38.3068586506725*I, 1.370138276832077567064041817701404192822366984908735356104`38.18432431996296 - 0.5007489177254012698731055289372115510679515877290962821514`37.747179940131204*I, 1.370138276832077567064041817701404192822366984908735356104`38.18432431996296 + 0.5007489177254012698731055289372115510679515877290962821514`37.747179940131204*I}, {-0.8905974634800949040163830768824417659836378499781165611997`39.28549628322036 - 0.6959218239763189424436371165687982516929589812373262684186`39.178375285443124*I, -0.8905974634800949040163830768824417659836378499781165611997`39.28549628322036 + 0.6959218239763189424436371165687982516929589812373262684186`39.178375285443124*I, 0.6948812704626120311207204390802807224737968847071204674495`39.24878095258261 - 0.7393142521818561697746969650937833502861244284165384910991`39.275699424956386*I, 0.6948812704626120311207204390802807224737968847071204674495`39.24878095258261 + 0.7393142521818561697746969650937833502861244284165384910991`39.275699424956386*I}, {-0.028951274682147233596740676375702605582773685455322265625`40.}}}","{{-0.8666215048659399 + 1.*I, -0.8666215048659399 + 0.*I, -0.8666215048659399 - 1.*I, 1.2655054067444569 + 1.5*I, 1.2655054067444569 + 0.5*I, 1.2655054067444569 - 0.5*I, 1.2655054067444569 - 1.5*I, -0.49984965956156496 + 2.*I, -0.49984965956156496 + 1.*I, -0.49984965956156496 + 0.*I, -0.49984965956156496 - 1.*I, -0.49984965956156496 - 2.*I}, {0.3979406389199237 + 0.*I, -0.34646693276805773 + 1.*I, -0.34646693276805773 + 0.*I, -0.34646693276805773 - 1.*I}, {0.21183874599792835 + 0.*I}}"
21,"{{{-0.7521491760575002892639648827208787466606831309960173849471`36.09490347909941 - 0.9999262944797517100535230459067990508295412024956327366149`36.21856748392528*I, -0.7521491760575002892639648827208787466606831309960173849471`36.09490347909941 + 0.9999262944797517100535230459067990508295412024956327366149`36.21856748392528*I, -0.7521155642612967752844403307557785833338181008578725437741`36.426650676414056, -0.4824651606451596086671129320464061933769280070328244276681`36.609218593643725 - 1.9371584854008839969390550532799759368782400270544904581156`37.212917788980974*I, -0.4824651606451596086671129320464061933769280070328244276681`36.609218593643725 + 1.9371584854008839969390550532799759368782400270544904581156`37.212917788980974*I, -0.474600696388763833551571907969997946984186321997208793617`35.849804661071644 - 0.9999999730698973580543855674322387813633861075790598545119`36.17347627824742*I, -0.474600696388763833551571907969997946984186321997208793617`35.849804661071644 + 0.9999999730698973580543855674322387813633861075790598545119`36.17347627824742*I, -0.4746002961116801686946950487149587875838024802094917784778`36.07546169771701, 1.4772936750228338556501384564590388198317337069376112596804`37.27318810292623 - 1.4882004133301949925381228962622297606797299893589816850828`37.2763826853325*I, 1.4772936750228338556501384564590388198317337069376112596804`37.27318810292623 + 1.4882004133301949925381228962622297606797299893589816850828`37.2763826853325*I, 1.5060351971852984389335621592952957031278869921174918780479`37.160177361186044 - 0.5013149241880448703980504319377611257975411016968321153771`36.682452873200454*I, 1.5060351971852984389335621592952957031278869921174918780479`37.160177361186044 + 0.5013149241880448703980504319377611257975411016968321153771`36.682452873200454*I}, {-0.9039117181824955950072086190606603670974060090191750075078`39.33019104459909, 1.1686412443560488721830404044336773980015591366633367323145`38.3506273305626 - 1.3270016943962729457465018231774919397456100228408128517189`38.405817598346644*I, 1.1686412443560488721830404044336773980015591366633367323145`38.3506273305626 + 1.3270016943962729457465018231774919397456100228408128517189`38.405817598346644*I, 1.2096528651912791690564743753063980333160691484529182095455`38.59112540371174}, {-0.3086378039115309501738693143124692142009735107421875`40.}}}","{{-0.8355097715674491 + 1.*I, -0.8355097715674491 + 0.*I, -0.8355097715674491 - 1.*I, 1.5053811675673898 + 1.5*I, 1.5053811675673898 + 0.5*I, 1.5053811675673898 - 0.5*I, 1.5053811675673898 - 1.5*I, -0.3446954003327395 + 2.*I, -0.3446954003327395 + 1.*I, -0.3446954003327395 + 0.*I, -0.3446954003327395 - 1.*I, -0.3446954003327395 - 2.*I}, {-0.886308571067226 + 0.*I, 1.2297356187953394 + 1.*I, 1.2297356187953394 + 0.*I, 1.2297356187953394 - 1.*I}, {-0.3572975236015846 + 0.*I}}"
22,"{{{-1.3827147318516483353654890873776502679263444940849991875551`37.26444127621192 - 0.5004214447860599426537987506804527952954886799941517451336`36.82304459867888*I, -1.3827147318516483353654890873776502679263444940849991875551`37.26444127621192 + 0.5004214447860599426537987506804527952954886799941517451336`36.82304459867888*I, -1.3616981437351535220995492758954250569567358039990201664354`37.301370004324106 - 1.4912727624529537629888139519535505271849276460051127540646`37.340846244593315*I, -1.3616981437351535220995492758954250569567358039990201664354`37.301370004324106 + 1.4912727624529537629888139519535505271849276460051127540646`37.340846244593315*I, -0.3578398584229403926157988348782361200645066655941570299434`37.04714919952627 - 1.0000002911174718090783476364664945838185908207641037795239`37.49346061261817*I, -0.3578398584229403926157988348782361200645066655941570299434`37.04714919952627 + 1.0000002911174718090783476364664945838185908207641037795239`37.49346061261817*I, -0.35783980143165085712181341783240760541471730835230133174`37.74470014845905, 0.9679841850310428245131329381882311332707080121370928300976`38.31318935440749, 0.9680264780638317873378260923488949724327667103213701005982`37.62112227722929 - 1.0000020196078346420836186018037821342277465576379694105075`37.63523591776862*I, 0.9680264780638317873378260923488949724327667103213701005982`37.62112227722929 + 1.0000020196078346420836186018037821342277465576379694105075`37.63523591776862*I, 1.0218572501859300191368517792311328129413212568743859392492`37.46317994466924 - 2.0170572167961567794105979327875506893162060749732729488422`37.75850793181336*I, 1.0218572501859300191368517792311328129413212568743859392492`37.46317994466924 + 2.0170572167961567794105979327875506893162060749732729488422`37.75850793181336*I}, {-1.2725048076662792321233398178358115054608272951642150880433`38.65430908448443, -1.2122966494404044320762107372508718718256413047978288735076`38.43697379159679 - 1.2415065883151981827939987887062466700065803537268402777109`38.447313915312456*I, -1.2122966494404044320762107372508718718256413047978288735076`38.43697379159679 + 1.2415065883151981827939987887062466700065803537268402777109`38.447313915312456*I, 0.4679108507059508929560336221084181500745421303051202308917`39.34691001800672}, {-0.022850635922275992772956243470616755075752735137939453125`40.}}}","{{-0.3345086001949985 + 1.*I, -0.3345086001949985 + 0.*I, -0.3345086001949985 - 1.*I, -1.3922354268420276 + 1.5*I, -1.3922354268420276 + 0.5*I, -1.3922354268420276 - 0.5*I, -1.3922354268420276 - 1.5*I, 0.9304390690798303 + 2.*I, 0.9304390690798303 + 1.*I, 0.9304390690798303 + 0.*I, 0.9304390690798303 - 1.*I, 0.9304390690798303 - 2.*I}, {0.46247428821837006 + 0.*I, -1.314477983136048 + 1.*I, -1.314477983136048 + 0.*I, -1.314477983136048 - 1.*I}, {0.018236220379765532 + 0.*I}}"
23,"{{{-1.2497817288205252373085486969965975663192785881669871810484`37.858406929485085 - 1.4819099729018118610304983459372679601260505496673951629942`37.93239457901601*I, -1.2497817288205252373085486969965975663192785881669871810484`37.858406929485085 + 1.4819099729018118610304983459372679601260505496673951629942`37.93239457901601*I, -1.2461718646604638624856741046515608525261900528170848386129`37.75024154307311 - 0.5004073033027044548968552426162723702448438730957117016346`37.353987240762955*I, -1.2461718646604638624856741046515608525261900528170848386129`37.75024154307311 + 0.5004073033027044548968552426162723702448438730957117016346`37.353987240762955*I, -0.2186703577726639064718459727752382915003204175673174760596`37.85632065712666, -0.2186703420534197815765013685296262338729843317542053018633`37.15649886535538 - 1.0000000072061478324011235246479319655099173024096886114747`37.81670898419435*I, -0.2186703420534197815765013685296262338729843317542053018633`37.15649886535538 + 1.0000000072061478324011235246479319655099173024096886114747`37.81670898419435*I, 1.0189505747717434375680589924173890896229638424906061879224`38.483342289296694, 1.0190035635086191950167666451612922523927599059216903019672`37.870204015678276 - 0.9999665472069969108062558324029442917193674113492603714552`37.86201378431231*I, 1.0190035635086191950167666451612922523927599059216903019672`37.870204015678276 + 0.9999665472069969108062558324029442917193674113492603714552`37.86201378431231*I, 1.0686268427472864642431336645207747858159741771178911589962`37.92979519615659 - 2.0083912778959220964610255231210042141591904195869676650683`38.20381744380516*I, 1.0686268427472864642431336645207747858159741771178911589962`37.92979519615659 + 2.0083912778959220964610255231210042141591904195869676650683`38.20381744380516*I}, {-0.7824301500825740218283784058659624864097494007253572673977`38.9542000833747 - 0.6878600187674138990375259780468825932708595601823512126612`38.89825457342884*I, -0.7824301500825740218283784058659624864097494007253572673977`38.9542000833747 + 0.6878600187674138990375259780468825932708595601823512126612`38.89825457342884*I, 0.328723308524647252620743192962896258576319428394628100731`38.778888690392264 - 0.6917904721704227176300100415563506234539973374703493444932`39.10203276734974*I, 0.328723308524647252620743192962896258576319428394628100731`38.778888690392264 + 0.6917904721704227176300100415563506234539973374703493444932`39.10203276734974*I}, {-0.208587804593139358733111521360115148127079010009765625`40.}}}","{{-0.22388084605304484 + 1.*I, -0.22388084605304484 + 0.*I, -0.22388084605304484 - 1.*I, -1.1604684172763764 + 1.5*I, -1.1604684172763764 + 0.5*I, -1.1604684172763764 - 0.5*I, -1.1604684172763764 - 1.5*I, 0.9403220320125709 + 2.*I, 0.9403220320125709 + 1.*I, 0.9403220320125709 + 0.*I, 0.9403220320125709 - 1.*I, 0.9403220320125709 - 2.*I}, {-0.14202294715447156 + 0.*I, -0.26021693032265186 + 1.*I, -0.26021693032265186 + 0.*I, -0.26021693032265186 - 1.*I}, {-0.17157144294651663 + 0.*I}}"
24,"{{{-1.1802519916489445682166409200174361454920787636913754904127`37.29787076356189 - 1.4800969647340844888657889254778879408981526650133850491397`37.39618618960521*I, -1.1802519916489445682166409200174361454920787636913754904127`37.29787076356189 + 1.4800969647340844888657889254778879408981526650133850491397`37.39618618960521*I, -1.1684337324876889937807038925724277290319836229663203624207`37.109983570586095 - 0.5001081149153777260378487120599143646311753630116335619327`36.741443385701075*I, -1.1684337324876889937807038925724277290319836229663203624207`37.109983570586095 + 0.5001081149153777260378487120599143646311753630116335619327`36.741443385701075*I, -0.0728993387016125581018992610729269508712801662098067145472`35.86282012614807 - 0.9999999903903123376829518678668247739483549445836273831099`37.00009653329374*I, -0.0728993387016125581018992610729269508712801662098067145472`35.86282012614807 + 0.9999999903903123376829518678668247739483549445836273831099`37.00009653329374*I, -0.0728993338870408904809155730862525622863918268082790692867`36.526015129173224, 1.1118465599540165833923889642206561146301947834258386625189`37.53205510775361, 1.1119313933107118631667635938168814886988797549920887005171`37.0438042052887 - 0.9998657409794999369194564028841470533648958314139600015441`36.997667901523286*I, 1.1119313933107118631667635938168814886988797549920887005171`37.0438042052887 + 0.9998657409794999369194564028841470533648958314139600015441`36.997667901523286*I, 1.1470145653871154415935240783625597434603466837882775887665`37.280819635539146 - 1.9943140232450993592396210548951178130301848090681625447398`37.521044245761146*I, 1.1470145653871154415935240783625597434603466837882775887665`37.280819635539146 + 1.9943140232450993592396210548951178130301848090681625447398`37.521044245761146*I}, {-0.9011371737487755027457476830262736574677130301764471086122`39.27314418983873, 0.7525176986499634499362543062588692961172352460541148050823`38.356390815487174 - 1.2787414187779300654977882784850668537959786287002637557436`38.5866568291413*I, 0.7525176986499634499362543062588692961172352460541148050823`38.356390815487174 + 1.2787414187779300654977882784850668537959786287002637557436`38.5866568291413*I, 0.8234398120211251303101988144933547655538042649562383317809`38.859389352740294}, {-0.404180502730745405681744841785985045135021209716796875`40.}}}","{{-0.09015188093345784 + 1.*I, -0.09015188093345784 + 0.*I, -0.09015188093345784 - 1.*I, -1.130303866598466 + 1.5*I, -1.130303866598466 + 0.5*I, -1.130303866598466 - 0.5*I, -1.130303866598466 - 1.5*I, 1.1084978709808575 + 2.*I, 1.1084978709808575 + 1.*I, 1.1084978709808575 + 0.*I, 1.1084978709808575 - 1.*I, 1.1084978709808575 - 2.*I}, {-0.8924892992180952 + 0.*I, 0.8708288584552435 + 1.*I, 0.8708288584552435 + 0.*I, 0.8708288584552435 - 1.*I}, {-0.45165975979976053 + 0.*I}}"
25,"{{{-0.6738572193248129563639742136798731423078303756424070103369`36.40823184502467, -0.6738116266649441916583319697120608594609615916857582465865`35.91771962410819 - 1.0000444415562153773066907411110577409382350361119537717499`36.0892004239117*I, -0.6738116266649441916583319697120608594609615916857582465865`35.91771962410819 + 1.0000444415562153773066907411110577409382350361119537717499`36.0892004239117*I, -0.2294525115527419643867945703690086542055917396453740113336`35.246888143800916 - 0.9999999850293469986156518926086620150950807125105075798064`35.886195321520354*I, -0.2294525115527419643867945703690086542055917396453740113336`35.246888143800916 + 0.9999999850293469986156518926086620150950807125105075798064`35.886195321520354*I, -0.2294525045328454466164754067036318678280516383193912492322`35.882270157652684, -0.1500463172619162211036683092093186046571156361333981019369`35.61214647203097 - 2.0478199586608436777656809883668345943074282248731928383356`36.74721290291251*I, -0.1500463172619162211036683092093186046571156361333981019369`35.61214647203097 + 2.0478199586608436777656809883668345943074282248731928383356`36.74721290291251*I, 0.4505559967511686898483464350397850576109838047313005290469`36.03332074775657 - 1.4997897264245522609544238839123245853965582569727999945452`36.55560234772901*I, 0.4505559967511686898483464350397850576109838047313005290469`36.03332074775657 + 1.4997897264245522609544238839123245853965582569727999945452`36.55560234772901*I, 0.4512226024803774315737592735956224198129483822159374096688`36.143036359455756 - 0.5000000000034147703042275747184228701269770073807477512627`36.187615517751524*I, 0.4512226024803774315737592735956224198129483822159374096688`36.143036359455756 + 0.5000000000034147703042275747184228701269770073807477512627`36.187615517751524*I}, {-1.0054966507483267604964435821143617722819851670973475785573`38.8468125726873, -0.9537593915438586027527269776008805653866449856899901137919`38.44189264304255 - 1.169535863921439229097784425068393453358355824927428271916`38.530467359645996*I, -0.9537593915438586027527269776008805653866449856899901137919`38.44189264304255 + 1.169535863921439229097784425068393453358355824927428271916`38.530467359645996*I, 0.5002685611285027313091567648000054718318826519050621811413`39.30093500532701}, {0.08097547118401222931982630370839615352451801300048828125`40.}}}","{{-0.600711798785103 + 1.*I, -0.600711798785103 + 0.*I, -0.600711798785103 - 1.*I, 0.5592790841568037 + 1.5*I, 0.5592790841568037 + 0.5*I, 0.5592790841568037 - 0.5*I, 0.5592790841568037 - 1.5*I, -0.5221974847863929 + 2.*I, -0.5221974847863929 + 1.*I, -0.5221974847863929 + 0.*I, -0.5221974847863929 - 1.*I, -0.5221974847863929 - 2.*I}, {0.5035663136313242 + 0.*I, -1.0634059239014078 + 1.*I, -1.0634059239014078 + 0.*I, -1.0634059239014078 - 1.*I}, {0.11182325424814119 + 0.*I}}"
26,"{{{-0.5216470026834160225707170343089623284192278831354924289874`37.77024144602688, -0.5216458087237129829346116662266330546275128148154996872998`36.993134852568296 - 1.0000001574671957298009808634088243022706105134716423386912`37.27575919865644*I, -0.5216458087237129829346116662266330546275128148154996872998`36.993134852568296 + 1.0000001574671957298009808634088243022706105134716423386912`37.27575919865644*I, -0.1815964137466800311113760892418834317001571388549792704425`37.61851743814513, -0.1815964118201593719935506685457579308043464653187418848096`36.41589661076827 - 0.9999999962991552016341430495448663699493203821830698438493`37.156789346154916*I, -0.1815964118201593719935506685457579308043464653187418848096`36.41589661076827 + 0.9999999962991552016341430495448663699493203821830698438493`37.156789346154916*I, -0.1362907089791047730167494033755623056049075799355223732694`36.545189526199806 - 2.0897871333644505842816807665978963228142596495885816973182`37.73082532641339*I, -0.1362907089791047730167494033755623056049075799355223732694`36.545189526199806 + 2.0897871333644505842816807665978963228142596495885816973182`37.73082532641339*I, 0.542317762887504508895268710472302514588003162175101394777`37.16523458696891 - 1.5002039912110622947654808679042261288015105846933220547122`37.6071310741149*I, 0.542317762887504508895268710472302514588003162175101394777`37.16523458696891 + 1.5002039912110622947654808679042261288015105846933220547122`37.6071310741149*I, 0.5426898460390609786748821252409791691449146411227904720758`37.68964021734381 - 0.499999999390113624508837795269309461310858145936395785495`37.65405852533154*I, 0.5426898460390609786748821252409791691449146411227904720758`37.68964021734381 + 0.499999999390113624508837795269309461310858145936395785495`37.65405852533154*I}, {-0.5565784329914290999801226970503350013204368767712797650706`39.04755689255767 - 0.6640742371409300371048801030192240485153955538764368052969`39.12424715087467*I, -0.5565784329914290999801226970503350013204368767712797650706`39.04755689255767 + 0.6640742371409300371048801030192240485153955538764368052969`39.12424715087467*I, 0.3442843753685097413908771402123879710791461485201404421537`38.918069629373015 - 0.6654408753284006431775016724757362462807425733877052800179`39.20426179007146*I, 0.3442843753685097413908771402123879710791461485201404421537`38.918069629373015 + 0.6654408753284006431775016724757362462807425733877052800179`39.20426179007146*I}, {-0.059882273032586662286913536945576197467744350433349609375`40.}}}","{{-0.42000392738731834 + 1.*I, -0.42000392738731834 + 0.*I, -0.42000392738731834 - 1.*I, 0.560881369076063 + 1.5*I, 0.560881369076063 + 0.5*I, 0.560881369076063 - 0.5*I, 0.560881369076063 - 1.5*I, -0.3970020704295209 + 2.*I, -0.3970020704295209 + 1.*I, -0.3970020704295209 + 0.*I, -0.3970020704295209 - 1.*I, -0.3970020704295209 - 2.*I}, {0.020571717288403252 + 0.*I, -0.17015417856511975 + 1.*I, -0.17015417856511975 + 0.*I, -0.17015417856511975 - 1.*I}, {-0.0271097566749775 + 0.*I}}"
27,"{{{-0.4614191560223893832803494742714147786809607066707190420995`36.026046297987364 - 1.0000004730560873171865745961718822580521665769883476829391`36.36195088294419*I, -0.4614191560223893832803494742714147786809607066707190420995`36.026046297987364 + 1.0000004730560873171865745961718822580521665769883476829391`36.36195088294419*I, -0.4614176521836728764742794894386266633939679075095791666912`36.509276797773616, -0.1314515359327162096424733323363398331505573780185610657548`35.85091207672955 - 2.1669304228511656231178459653902889417128773152290730358325`37.067991378732316*I, -0.1314515359327162096424733323363398331505573780185610657548`35.85091207672955 + 2.1669304228511656231178459653902889417128773152290730358325`37.067991378732316*I, -0.1230750197770789825740337956868638902939306867404680635944`36.046159596417574, -0.1230750104245947078172672649862173358347391533322047263759`35.2813279838828 - 0.9999999961062169110130376920565921816859642497721560365283`36.191158100961715*I, -0.1230750104245947078172672649862173358347391533322047263759`35.2813279838828 + 0.9999999961062169110130376920565921816859642497721560365283`36.191158100961715*I, 0.7327595266247930809805454806999770935712454280486714979866`36.61205705751696 - 0.5000000579889160071318997301295975883297904004708246885252`36.44606563880099*I, 0.7327595266247930809805454806999770935712454280486714979866`36.61205705751696 + 0.5000000579889160071318997301295975883297904004708246885252`36.44606563880099*I, 0.7329383522268973462086262128667450364674535048300418124978`36.472361403289895 - 1.4990214438004929073956643376080582553066951269009444604406`36.78310180137786*I, 0.7329383522268973462086262128667450364674535048300418124978`36.472361403289895 + 1.4990214438004929073956643376080582553066951269009444604406`36.78310180137786*I}, {-0.6949970597400626226417153350483085145288140277284608020495`39.28671963637316, 0.8217954172312958146199213212211900771813946062551266854039`38.40517312150339 - 1.2435350359320858244852915487937772435390313370535134527898`38.58506743222022*I, 0.8217954172312958146199213212211900771813946062551266854039`38.40517312150339 + 1.2435350359320858244852915487937772435390313370535134527898`38.58506743222022*I, 0.8814295872439273493481741449072933730899012597169053479082`38.717227658666864}, {-0.2398639064042843715984787422712543047964572906494140625`40.}}}","{{-0.3532686062272498 + 1.*I, -0.3532686062272498 + 0.*I, -0.3532686062272498 - 1.*I, 0.7587615016539876 + 1.5*I, 0.7587615016539876 + 0.5*I, 0.7587615016539876 - 0.5*I, 0.7587615016539876 - 1.5*I, -0.33017050432334843 + 2.*I, -0.33017050432334843 + 1.*I, -0.33017050432334843 + 0.*I, -0.33017050432334843 - 1.*I, -0.33017050432334843 - 2.*I}, {-0.7053317188723317 + 0.*I, 0.9162408001846486 + 1.*I, 0.9162408001846486 + 0.*I, 0.9162408001846486 - 1.*I}, {-0.29993858910808663 + 0.*I}}"
