"syt","lambda0","var","Initialvar","expression","jacobian"
"{{1, 2}, {3, 4}}",500,"SUSYc1XM2","217.256928295609053010569915292027204091029171102426919416947423427318449847890821297318075797304439703159490584814461860589504765041347579","-1/16 + SUSYc1XM2/4 + SUSYc1XM3*SUSYc2XM1 + SUSYc2XM2/4 - SUSYc1XM2*SUSYc2XM2","{1/4 - SUSYc2XM2, SUSYc2XM1, SUSYc1XM3, 1/4 - SUSYc1XM2}"
"{{1, 2}, {3, 4}}",500,"SUSYc1XM3","-62.5","2*SUSYc1XM3 - SUSYc2XM1/2","{0, 2, -1/2, 0}"
"{{1, 2}, {3, 4}}",500,"SUSYc2XM1","-250.","-1/2 + SUSYc1XM2 - 3*SUSYc2XM2","{1, 0, 0, -3}"
"{{1, 2}, {3, 4}}",500,"SUSYc2XM2","72.252309431869684336856638430675734697009723700808973138982474475772816615963607099106025265768146567719830194938153953529834921680449193","-h - 2*SUSYc2XM1","{0, 0, -2, 0}"
