"syt","lambda0","var","Initialvar","expression","jacobian"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM1","3.277601867544316850211562738684800009076856238556353652501012725839020120889026013555890710978960655081134901829604601531051948914968787","-1/32768*SUSYc1XM1 + SUSYc1XM3/8192 - SUSYc1XM5/2048 + SUSYc1XM7/512 - SUSYc1XM9/128 + SUSYc2XM1/32768 + (SUSYc1XM4*SUSYc2XM1)/2048 - (SUSYc1XM6*SUSYc2XM1)/512 + (SUSYc1XM8*SUSYc2XM1)/128 + (SUSYc1XM1*SUSYc2XM2)/8192 - (SUSYc1XM3*SUSYc2XM2)/2048 + (SUSYc1XM5*SUSYc2XM2)/512 - (SUSYc1XM7*SUSYc2XM2)/128 + (SUSYc1XM9*SUSYc2XM2)/32 - SUSYc2XM3/8192 - (SUSYc1XM4*SUSYc2XM3)/512 + (SUSYc1XM6*SUSYc2XM3)/128 - (SUSYc1XM8*SUSYc2XM3)/32 - (SUSYc1XM1*SUSYc2XM4)/2048 + (SUSYc1XM3*SUSYc2XM4)/512 - (SUSYc1XM5*SUSYc2XM4)/128 + (SUSYc1XM7*SUSYc2XM4)/32 - (SUSYc1XM9*SUSYc2XM4)/8 + SUSYc2XM5/2048 + (SUSYc1XM4*SUSYc2XM5)/128 - (SUSYc1XM6*SUSYc2XM5)/32 + (SUSYc1XM8*SUSYc2XM5)/8 + (SUSYc1XM1*SUSYc2XM6)/512 - (SUSYc1XM3*SUSYc2XM6)/128 + (SUSYc1XM5*SUSYc2XM6)/32 - (SUSYc1XM7*SUSYc2XM6)/8 + (SUSYc1XM9*SUSYc2XM6)/2 - SUSYc2XM7/512 - (SUSYc1XM4*SUSYc2XM7)/32 + (SUSYc1XM6*SUSYc2XM7)/8 - (SUSYc1XM8*SUSYc2XM7)/2","{-1/32768 + SUSYc2XM2/8192 - SUSYc2XM4/2048 + SUSYc2XM6/512, 1/8192 - SUSYc2XM2/2048 + SUSYc2XM4/512 - SUSYc2XM6/128, SUSYc2XM1/2048 - SUSYc2XM3/512 + SUSYc2XM5/128 - SUSYc2XM7/32, -1/2048 + SUSYc2XM2/512 - SUSYc2XM4/128 + SUSYc2XM6/32, -1/512*SUSYc2XM1 + SUSYc2XM3/128 - SUSYc2XM5/32 + SUSYc2XM7/8, 1/512 - SUSYc2XM2/128 + SUSYc2XM4/32 - SUSYc2XM6/8, SUSYc2XM1/128 - SUSYc2XM3/32 + SUSYc2XM5/8 - SUSYc2XM7/2, -1/128 + SUSYc2XM2/32 - SUSYc2XM4/8 + SUSYc2XM6/2, 1/32768 + SUSYc1XM4/2048 - SUSYc1XM6/512 + SUSYc1XM8/128, SUSYc1XM1/8192 - SUSYc1XM3/2048 + SUSYc1XM5/512 - SUSYc1XM7/128 + SUSYc1XM9/32, -1/8192 - SUSYc1XM4/512 + SUSYc1XM6/128 - SUSYc1XM8/32, -1/2048*SUSYc1XM1 + SUSYc1XM3/512 - SUSYc1XM5/128 + SUSYc1XM7/32 - SUSYc1XM9/8, 1/2048 + SUSYc1XM4/128 - SUSYc1XM6/32 + SUSYc1XM8/8, SUSYc1XM1/512 - SUSYc1XM3/128 + SUSYc1XM5/32 - SUSYc1XM7/8 + SUSYc1XM9/2, -1/512 - SUSYc1XM4/32 + SUSYc1XM6/8 - SUSYc1XM8/2}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM3","3800.929918561975903039022508026212343761886870811740870272707237574336116209589824515542442401118339738981917338769138501720380768653270646","-1/16384 + SUSYc1XM4/1024 - SUSYc1XM6/128 + (3*SUSYc1XM8)/64 - (SUSYc1XM1*SUSYc2XM1)/4096 + (SUSYc1XM5*SUSYc2XM1)/256 - (SUSYc1XM7*SUSYc2XM1)/32 + (3*SUSYc1XM9*SUSYc2XM1)/16 + SUSYc2XM2/2048 + (SUSYc1XM6*SUSYc2XM2)/64 - (SUSYc1XM8*SUSYc2XM2)/8 + (SUSYc1XM1*SUSYc2XM3)/512 - (SUSYc1XM3*SUSYc2XM3)/256 + (SUSYc1XM7*SUSYc2XM3)/16 - (SUSYc1XM9*SUSYc2XM3)/2 - (3*SUSYc2XM4)/1024 - (SUSYc1XM4*SUSYc2XM4)/64 + (SUSYc1XM8*SUSYc2XM4)/4 - (3*SUSYc1XM1*SUSYc2XM5)/256 + (SUSYc1XM3*SUSYc2XM5)/32 - (SUSYc1XM5*SUSYc2XM5)/16 + SUSYc1XM9*SUSYc2XM5 + SUSYc2XM6/64 + (SUSYc1XM4*SUSYc2XM6)/8 - (SUSYc1XM6*SUSYc2XM6)/4 + (SUSYc1XM1*SUSYc2XM7)/16 - (3*SUSYc1XM3*SUSYc2XM7)/16 + (SUSYc1XM5*SUSYc2XM7)/2 - SUSYc1XM7*SUSYc2XM7","{-1/4096*SUSYc2XM1 + SUSYc2XM3/512 - (3*SUSYc2XM5)/256 + SUSYc2XM7/16, -1/256*SUSYc2XM3 + SUSYc2XM5/32 - (3*SUSYc2XM7)/16, 1/1024 - SUSYc2XM4/64 + SUSYc2XM6/8, SUSYc2XM1/256 - SUSYc2XM5/16 + SUSYc2XM7/2, -1/128 + SUSYc2XM2/64 - SUSYc2XM6/4, -1/32*SUSYc2XM1 + SUSYc2XM3/16 - SUSYc2XM7, 3/64 - SUSYc2XM2/8 + SUSYc2XM4/4, (3*SUSYc2XM1)/16 - SUSYc2XM3/2 + SUSYc2XM5, -1/4096*SUSYc1XM1 + SUSYc1XM5/256 - SUSYc1XM7/32 + (3*SUSYc1XM9)/16, 1/2048 + SUSYc1XM6/64 - SUSYc1XM8/8, SUSYc1XM1/512 - SUSYc1XM3/256 + SUSYc1XM7/16 - SUSYc1XM9/2, -3/1024 - SUSYc1XM4/64 + SUSYc1XM8/4, (-3*SUSYc1XM1)/256 + SUSYc1XM3/32 - SUSYc1XM5/16 + SUSYc1XM9, 1/64 + SUSYc1XM4/8 - SUSYc1XM6/4, SUSYc1XM1/16 - (3*SUSYc1XM3)/16 + SUSYc1XM5/2 - SUSYc1XM7}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM4","-6146.637884406502053437349564330307862276240872380470627497169901149599207226193309287726824365917953839295203239398824312577196259560038967","(-7*SUSYc1XM1)/8192 + (3*SUSYc1XM3)/1024 - SUSYc1XM5/512 - SUSYc1XM7/16 + (21*SUSYc1XM9)/32 + (3*SUSYc2XM1)/8192 + (5*SUSYc1XM4*SUSYc2XM1)/512 - (9*SUSYc1XM8*SUSYc2XM1)/32 + (SUSYc1XM1*SUSYc2XM2)/1024 - (5*SUSYc1XM3*SUSYc2XM2)/512 + (SUSYc1XM5*SUSYc2XM2)/32 + (SUSYc1XM7*SUSYc2XM2)/32 - (5*SUSYc1XM9*SUSYc2XM2)/4 + (3*SUSYc2XM3)/1024 - (SUSYc1XM4*SUSYc2XM3)/32 + (3*SUSYc1XM6*SUSYc2XM3)/32 + (SUSYc1XM8*SUSYc2XM3)/4 + (7*SUSYc1XM1*SUSYc2XM4)/512 - (3*SUSYc1XM5*SUSYc2XM4)/32 + (SUSYc1XM7*SUSYc2XM4)/4 + (3*SUSYc1XM9*SUSYc2XM4)/2 - (19*SUSYc2XM5)/512 - (SUSYc1XM4*SUSYc2XM5)/32 - (SUSYc1XM6*SUSYc2XM5)/4 + (SUSYc1XM8*SUSYc2XM5)/2 - (5*SUSYc1XM1*SUSYc2XM6)/32 + (9*SUSYc1XM3*SUSYc2XM6)/32 - (SUSYc1XM5*SUSYc2XM6)/4 - (SUSYc1XM7*SUSYc2XM6)/2 + (9*SUSYc2XM7)/32 + (5*SUSYc1XM4*SUSYc2XM7)/4 - (3*SUSYc1XM6*SUSYc2XM7)/2","{-7/8192 + SUSYc2XM2/1024 + (7*SUSYc2XM4)/512 - (5*SUSYc2XM6)/32, 3/1024 - (5*SUSYc2XM2)/512 + (9*SUSYc2XM6)/32, (5*SUSYc2XM1)/512 - SUSYc2XM3/32 - SUSYc2XM5/32 + (5*SUSYc2XM7)/4, -1/512 + SUSYc2XM2/32 - (3*SUSYc2XM4)/32 - SUSYc2XM6/4, (3*SUSYc2XM3)/32 - SUSYc2XM5/4 - (3*SUSYc2XM7)/2, -1/16 + SUSYc2XM2/32 + SUSYc2XM4/4 - SUSYc2XM6/2, (-9*SUSYc2XM1)/32 + SUSYc2XM3/4 + SUSYc2XM5/2, 21/32 - (5*SUSYc2XM2)/4 + (3*SUSYc2XM4)/2, 3/8192 + (5*SUSYc1XM4)/512 - (9*SUSYc1XM8)/32, SUSYc1XM1/1024 - (5*SUSYc1XM3)/512 + SUSYc1XM5/32 + SUSYc1XM7/32 - (5*SUSYc1XM9)/4, 3/1024 - SUSYc1XM4/32 + (3*SUSYc1XM6)/32 + SUSYc1XM8/4, (7*SUSYc1XM1)/512 - (3*SUSYc1XM5)/32 + SUSYc1XM7/4 + (3*SUSYc1XM9)/2, -19/512 - SUSYc1XM4/32 - SUSYc1XM6/4 + SUSYc1XM8/2, (-5*SUSYc1XM1)/32 + (9*SUSYc1XM3)/32 - SUSYc1XM5/4 - SUSYc1XM7/2, 9/32 + (5*SUSYc1XM4)/4 - (3*SUSYc1XM6)/2}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM5","412.717323659475423600186689468091534977824522346284943830813536946059920445637060936737542332581189116191746181476623944804116824833706097","-7/4096 + (5*SUSYc1XM4)/256 - SUSYc1XM6/16 - (7*SUSYc1XM8)/16 - (3*SUSYc1XM1*SUSYc2XM1)/512 + (SUSYc1XM5*SUSYc2XM1)/16 - (SUSYc1XM7*SUSYc2XM1)/8 - (5*SUSYc1XM9*SUSYc2XM1)/2 + SUSYc2XM2/128 + (3*SUSYc1XM6*SUSYc2XM2)/16 + (3*SUSYc1XM1*SUSYc2XM3)/128 - (SUSYc1XM3*SUSYc2XM3)/16 + (SUSYc1XM7*SUSYc2XM3)/2 + 2*SUSYc1XM9*SUSYc2XM3 + SUSYc2XM4/256 - (3*SUSYc1XM4*SUSYc2XM4)/16 + SUSYc1XM8*SUSYc2XM4 + (SUSYc1XM1*SUSYc2XM5)/16 + (SUSYc1XM3*SUSYc2XM5)/8 - (SUSYc1XM5*SUSYc2XM5)/2 - (3*SUSYc2XM6)/8 - SUSYc1XM6*SUSYc2XM6 - (7*SUSYc1XM1*SUSYc2XM7)/4 + (5*SUSYc1XM3*SUSYc2XM7)/2 - 2*SUSYc1XM5*SUSYc2XM7","{(-3*SUSYc2XM1)/512 + (3*SUSYc2XM3)/128 + SUSYc2XM5/16 - (7*SUSYc2XM7)/4, -1/16*SUSYc2XM3 + SUSYc2XM5/8 + (5*SUSYc2XM7)/2, 5/256 - (3*SUSYc2XM4)/16, SUSYc2XM1/16 - SUSYc2XM5/2 - 2*SUSYc2XM7, -1/16 + (3*SUSYc2XM2)/16 - SUSYc2XM6, -1/8*SUSYc2XM1 + SUSYc2XM3/2, -7/16 + SUSYc2XM4, (-5*SUSYc2XM1)/2 + 2*SUSYc2XM3, (-3*SUSYc1XM1)/512 + SUSYc1XM5/16 - SUSYc1XM7/8 - (5*SUSYc1XM9)/2, 1/128 + (3*SUSYc1XM6)/16, (3*SUSYc1XM1)/128 - SUSYc1XM3/16 + SUSYc1XM7/2 + 2*SUSYc1XM9, 1/256 - (3*SUSYc1XM4)/16 + SUSYc1XM8, SUSYc1XM1/16 + SUSYc1XM3/8 - SUSYc1XM5/2, -3/8 - SUSYc1XM6, (-7*SUSYc1XM1)/4 + (5*SUSYc1XM3)/2 - 2*SUSYc1XM5}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM6","20316.465969404239639328991281428051241283912622359539620651274843031165699179872796605725070521706865408827979295421564362048985103330277467","(-21*SUSYc1XM1)/2048 + (15*SUSYc1XM3)/512 + (3*SUSYc1XM5)/64 - (7*SUSYc1XM7)/16 - (35*SUSYc1XM9)/8 - (3*SUSYc2XM1)/2048 + (5*SUSYc1XM4*SUSYc2XM1)/64 + (3*SUSYc1XM6*SUSYc2XM1)/16 - (5*SUSYc1XM8*SUSYc2XM1)/8 - (5*SUSYc1XM1*SUSYc2XM2)/512 - (5*SUSYc1XM3*SUSYc2XM2)/64 + (3*SUSYc1XM5*SUSYc2XM2)/16 + (5*SUSYc1XM7*SUSYc2XM2)/8 + (5*SUSYc1XM9*SUSYc2XM2)/2 + (29*SUSYc2XM3)/512 - (3*SUSYc1XM4*SUSYc2XM3)/16 + (3*SUSYc1XM6*SUSYc2XM3)/8 + (3*SUSYc1XM8*SUSYc2XM3)/2 + (11*SUSYc1XM1*SUSYc2XM4)/64 - (3*SUSYc1XM3*SUSYc2XM4)/16 - (3*SUSYc1XM5*SUSYc2XM4)/8 + (SUSYc1XM7*SUSYc2XM4)/2 - (3*SUSYc2XM5)/64 - (5*SUSYc1XM4*SUSYc2XM5)/8 - (SUSYc1XM6*SUSYc2XM5)/2 + (7*SUSYc1XM1*SUSYc2XM6)/16 + (5*SUSYc1XM3*SUSYc2XM6)/8 - (3*SUSYc1XM5*SUSYc2XM6)/2 - (63*SUSYc2XM7)/16 - (5*SUSYc1XM4*SUSYc2XM7)/2","{-21/2048 - (5*SUSYc2XM2)/512 + (11*SUSYc2XM4)/64 + (7*SUSYc2XM6)/16, 15/512 - (5*SUSYc2XM2)/64 - (3*SUSYc2XM4)/16 + (5*SUSYc2XM6)/8, (5*SUSYc2XM1)/64 - (3*SUSYc2XM3)/16 - (5*SUSYc2XM5)/8 - (5*SUSYc2XM7)/2, 3/64 + (3*SUSYc2XM2)/16 - (3*SUSYc2XM4)/8 - (3*SUSYc2XM6)/2, (3*SUSYc2XM1)/16 + (3*SUSYc2XM3)/8 - SUSYc2XM5/2, -7/16 + (5*SUSYc2XM2)/8 + SUSYc2XM4/2, (-5*SUSYc2XM1)/8 + (3*SUSYc2XM3)/2, -35/8 + (5*SUSYc2XM2)/2, -3/2048 + (5*SUSYc1XM4)/64 + (3*SUSYc1XM6)/16 - (5*SUSYc1XM8)/8, (-5*SUSYc1XM1)/512 - (5*SUSYc1XM3)/64 + (3*SUSYc1XM5)/16 + (5*SUSYc1XM7)/8 + (5*SUSYc1XM9)/2, 29/512 - (3*SUSYc1XM4)/16 + (3*SUSYc1XM6)/8 + (3*SUSYc1XM8)/2, (11*SUSYc1XM1)/64 - (3*SUSYc1XM3)/16 - (3*SUSYc1XM5)/8 + SUSYc1XM7/2, -3/64 - (5*SUSYc1XM4)/8 - SUSYc1XM6/2, (7*SUSYc1XM1)/16 + (5*SUSYc1XM3)/8 - (3*SUSYc1XM5)/2, -63/16 - (5*SUSYc1XM4)/2}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM7","-10881.919513354614475453423568204467099828623928856034369121409118908436442565009110175941173400119712121783852010062785924827915978277740115","-21/1024 + (5*SUSYc1XM4)/32 - (7*SUSYc1XM8)/4 - (15*SUSYc1XM1*SUSYc2XM1)/256 + (3*SUSYc1XM5*SUSYc2XM1)/8 + (SUSYc1XM7*SUSYc2XM1)/2 + 3*SUSYc1XM9*SUSYc2XM1 + (5*SUSYc2XM2)/128 + (3*SUSYc1XM6*SUSYc2XM2)/4 + 2*SUSYc1XM8*SUSYc2XM2 + (SUSYc1XM1*SUSYc2XM3)/16 - (3*SUSYc1XM3*SUSYc2XM3)/8 + SUSYc1XM7*SUSYc2XM3 + (9*SUSYc2XM4)/32 - (3*SUSYc1XM4*SUSYc2XM4)/4 + (7*SUSYc1XM1*SUSYc2XM5)/8 - (SUSYc1XM3*SUSYc2XM5)/2 - SUSYc1XM5*SUSYc2XM5 - 2*SUSYc1XM4*SUSYc2XM6 + 7*SUSYc1XM1*SUSYc2XM7 - 3*SUSYc1XM3*SUSYc2XM7","{(-15*SUSYc2XM1)/256 + SUSYc2XM3/16 + (7*SUSYc2XM5)/8 + 7*SUSYc2XM7, (-3*SUSYc2XM3)/8 - SUSYc2XM5/2 - 3*SUSYc2XM7, 5/32 - (3*SUSYc2XM4)/4 - 2*SUSYc2XM6, (3*SUSYc2XM1)/8 - SUSYc2XM5, (3*SUSYc2XM2)/4, SUSYc2XM1/2 + SUSYc2XM3, -7/4 + 2*SUSYc2XM2, 3*SUSYc2XM1, (-15*SUSYc1XM1)/256 + (3*SUSYc1XM5)/8 + SUSYc1XM7/2 + 3*SUSYc1XM9, 5/128 + (3*SUSYc1XM6)/4 + 2*SUSYc1XM8, SUSYc1XM1/16 - (3*SUSYc1XM3)/8 + SUSYc1XM7, 9/32 - (3*SUSYc1XM4)/4, (7*SUSYc1XM1)/8 - SUSYc1XM3/2 - SUSYc1XM5, -2*SUSYc1XM4, 7*SUSYc1XM1 - 3*SUSYc1XM3}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM8","-29312.869814790555799912332557674376050716671655314977198235166181093102597406521998068471644197807335302977863297332204199990100934869341714","(-35*SUSYc1XM1)/512 + (5*SUSYc1XM3)/32 + (7*SUSYc1XM5)/16 + (7*SUSYc1XM9)/2 - (25*SUSYc2XM1)/512 + (5*SUSYc1XM4*SUSYc2XM1)/16 + SUSYc1XM6*SUSYc2XM1 + (5*SUSYc1XM8*SUSYc2XM1)/2 - (5*SUSYc1XM1*SUSYc2XM2)/32 - (5*SUSYc1XM3*SUSYc2XM2)/16 + (SUSYc1XM5*SUSYc2XM2)/2 + (3*SUSYc1XM7*SUSYc2XM2)/2 + (9*SUSYc2XM3)/32 - (SUSYc1XM4*SUSYc2XM3)/2 + (SUSYc1XM6*SUSYc2XM3)/2 + (7*SUSYc1XM1*SUSYc2XM4)/16 - SUSYc1XM3*SUSYc2XM4 - (SUSYc1XM5*SUSYc2XM4)/2 + (21*SUSYc2XM5)/16 - (3*SUSYc1XM4*SUSYc2XM5)/2 + (7*SUSYc1XM1*SUSYc2XM6)/2 - (5*SUSYc1XM3*SUSYc2XM6)/2 + (21*SUSYc2XM7)/2","{-35/512 - (5*SUSYc2XM2)/32 + (7*SUSYc2XM4)/16 + (7*SUSYc2XM6)/2, 5/32 - (5*SUSYc2XM2)/16 - SUSYc2XM4 - (5*SUSYc2XM6)/2, (5*SUSYc2XM1)/16 - SUSYc2XM3/2 - (3*SUSYc2XM5)/2, 7/16 + SUSYc2XM2/2 - SUSYc2XM4/2, SUSYc2XM1 + SUSYc2XM3/2, (3*SUSYc2XM2)/2, (5*SUSYc2XM1)/2, 7/2, -25/512 + (5*SUSYc1XM4)/16 + SUSYc1XM6 + (5*SUSYc1XM8)/2, (-5*SUSYc1XM1)/32 - (5*SUSYc1XM3)/16 + SUSYc1XM5/2 + (3*SUSYc1XM7)/2, 9/32 - SUSYc1XM4/2 + SUSYc1XM6/2, (7*SUSYc1XM1)/16 - SUSYc1XM3 - SUSYc1XM5/2, 21/16 - (3*SUSYc1XM4)/2, (7*SUSYc1XM1)/2 - (5*SUSYc1XM3)/2, 21/2}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc1XM9","33360.554446316178068778879938607470811589013141307792742306291751325783581991418052823039755683037202537173369724708620191138222407412520431","-35/256 + (5*SUSYc1XM4)/8 + SUSYc1XM6 + 3*SUSYc1XM8 - (5*SUSYc1XM1*SUSYc2XM1)/16 + SUSYc1XM5*SUSYc2XM1 + 2*SUSYc1XM7*SUSYc2XM1 + SUSYc1XM6*SUSYc2XM2 - (SUSYc1XM1*SUSYc2XM3)/4 - SUSYc1XM3*SUSYc2XM3 + (9*SUSYc2XM4)/8 - SUSYc1XM4*SUSYc2XM4 + SUSYc1XM1*SUSYc2XM5 - 2*SUSYc1XM3*SUSYc2XM5 + 6*SUSYc2XM6 - 4*SUSYc1XM1*SUSYc2XM7","{(-5*SUSYc2XM1)/16 - SUSYc2XM3/4 + SUSYc2XM5 - 4*SUSYc2XM7, -SUSYc2XM3 - 2*SUSYc2XM5, 5/8 - SUSYc2XM4, SUSYc2XM1, 1 + SUSYc2XM2, 2*SUSYc2XM1, 3, 0, (-5*SUSYc1XM1)/16 + SUSYc1XM5 + 2*SUSYc1XM7, SUSYc1XM6, -1/4*SUSYc1XM1 - SUSYc1XM3, 9/8 - SUSYc1XM4, SUSYc1XM1 - 2*SUSYc1XM3, 6, -4*SUSYc1XM1}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc2XM1","-334.425867289181438950070520912894933336358952079518784550833670908613006706963008671185296903659653551693711633943201533843683982971656262","(-35*SUSYc1XM1)/128 + (15*SUSYc1XM3)/32 + (11*SUSYc1XM5)/8 + (5*SUSYc1XM7)/2 - (45*SUSYc2XM1)/128 + (5*SUSYc1XM4*SUSYc2XM1)/8 + (3*SUSYc1XM6*SUSYc2XM1)/2 - (25*SUSYc1XM1*SUSYc2XM2)/32 - (5*SUSYc1XM3*SUSYc2XM2)/8 + (SUSYc1XM5*SUSYc2XM2)/2 + (9*SUSYc2XM3)/32 - (SUSYc1XM4*SUSYc2XM3)/2 - (5*SUSYc1XM1*SUSYc2XM4)/8 - (3*SUSYc1XM3*SUSYc2XM4)/2 + (21*SUSYc2XM5)/8 - (7*SUSYc1XM1*SUSYc2XM6)/2 - (9*SUSYc2XM7)/2","{-35/128 - (25*SUSYc2XM2)/32 - (5*SUSYc2XM4)/8 - (7*SUSYc2XM6)/2, 15/32 - (5*SUSYc2XM2)/8 - (3*SUSYc2XM4)/2, (5*SUSYc2XM1)/8 - SUSYc2XM3/2, 11/8 + SUSYc2XM2/2, (3*SUSYc2XM1)/2, 5/2, 0, 0, -45/128 + (5*SUSYc1XM4)/8 + (3*SUSYc1XM6)/2, (-25*SUSYc1XM1)/32 - (5*SUSYc1XM3)/8 + SUSYc1XM5/2, 9/32 - SUSYc1XM4/2, (-5*SUSYc1XM1)/8 - (3*SUSYc1XM3)/2, 21/8, (-7*SUSYc1XM1)/2, -9/2}"
"{{1, 2, 5, 6, 7, 8, 9, 10}, {3, 4, 11, 12, 13, 14, 15}}",500,"SUSYc2XM2","547.182423591074473958307495712137685528740234370726773549822331500401110780768506182690127477986442261222022244811904754666664868886612448","-35/64 + (5*SUSYc1XM4)/4 + 2*SUSYc1XM6 - (15*SUSYc1XM1*SUSYc2XM1)/16 + SUSYc1XM5*SUSYc2XM1 - (5*SUSYc2XM2)/8 - (3*SUSYc1XM1*SUSYc2XM3)/2 - SUSYc1XM3*SUSYc2XM3 + SUSYc2XM4/4 - 3*SUSYc1XM1*SUSYc2XM5 - 4*SUSYc2XM6","{(-15*SUSYc2XM1)/16 - (3*SUSYc2XM3)/2 - 3*SUSYc2XM5, -SUSYc2XM3, 5/4, SUSYc2XM1, 2, 0, 0, 0, (-15*SUSYc1XM1)/16 + SUSYc1XM5, -5/8, (-3*SUSYc1XM1)/2 - SUSYc1XM3, 1/4, -3*SUSYc1XM1, -4, 0}"
